english	translation	category	sub_category	source
Ore vein	矿脉 [kuang mai]	name	object	Ore vein
Strut	支撑 [zhi cheng]	name	object	Strut
Broken strut	支柱断裂 [zhi zhu duan lie]	name	object	Broken strut
Empty sack	空麻袋 [kong ma dai]	name	object	Empty sack
Rockfall	落石 [luo shi]	name	object	Rockfall
Mystic symbol	神秘符号 [shen mi fu hao]	name	object	Mystic symbol
Marker	标记 [biao ji]	name	object	Marker
Supermajority marker	绝对多数标记 [jue dui duo shu biao ji]	name	object	Supermajority marker
Domination marker	统治标记 [tong zhi biao ji]	name	object	Domination marker
Mounted Infernal Cape	安装地狱斗篷 [an zhuang di yu dou peng]	name	object	Mounted Infernal Cape
Mounted Max Cape	已安装 Max Cape [yi an zhuang  Max Cape]	name	object	Mounted Max Cape
Volcanic Forge	火山熔炉 [huo shan rong lu]	name	object	Volcanic Forge
Wilderness Statistics	荒野统计 [huang ye tong ji]	name	object	Wilderness Statistics
Artefacts	文物 [wen wu]	name	object	Artefacts
Cavern	洞穴 [dong xue]	name	object	Cavern
Consecrated house	奉献的房子 [feng xian de fang zi]	name	object	Consecrated house
Desecrated house	被亵渎的房子 [bei xie du de fang zi]	name	object	Desecrated house
Nature house	自然之家 [zi ran zhi jia]	name	object	Nature house
Habitat space	栖息空间 [qi xi kong jian]	name	object	Habitat space
Igloo	圆顶冰屋 [yuan ding bing wu]	name	object	Igloo
Crater	火山口 [huo shan kou]	name	object	Crater
Grassland	草原 [cao yuan]	name	object	Grassland
Forest floor	森林地面 [sen lin di mian]	name	object	Forest floor
Burnt rock	烧焦的岩石 [shao jiao de yan shi]	name	object	Burnt rock
Scratching post space	抓帖空间 [zhua tie kong jian]	name	object	Scratching post space
Oak scratching post	橡木抓痕柱 [xiang mu zhua hen zhu]	name	object	Oak scratching post
Teak scratching post	柚木抓痕柱 [you mu zhua hen zhu]	name	object	Teak scratching post
Mahogany scratching post	桃花心木猫抓板 [tao hua xin mu mao zhua ban]	name	object	Mahogany scratching post
Arena space	竞技场空间 [jing ji chang kong jian]	name	object	Arena space
Arena	竞技场 [jing ji chang]	name	object	Arena
Pet list space	宠物列表空间 [chong wu lie biao kong jian]	name	object	Pet list space
Pet list	宠物清单 [chong wu qing dan]	name	object	Pet list
Pet feeder space	宠物喂食空间 [chong wu wei shi kong jian]	name	object	Pet feeder space
Oak feeder	橡木喂食器 [xiang mu wei shi qi]	name	object	Oak feeder
Teak feeder	柚木喂食器 [you mu wei shi qi]	name	object	Teak feeder
Mahogany feeder	桃花心木喂食器 [tao hua xin mu wei shi qi]	name	object	Mahogany feeder
Appendage	附属物 [fu shu wu]	name	object	Appendage
The Font of Consumption	消费的字体 [xiao fei de zi ti]	name	object	The Font of Consumption
The Overseer	监督者 [jian du zhe]	name	object	The Overseer
Slimy residue	粘糊糊的残留物 [zhan hu hu de can liu wu]	name	object	Slimy residue
Boils	疖子 [jie zi]	name	object	Boils
Overseer's book	监督者之书 [jian du zhe zhi shu]	name	object	Overseer's book
Old log	旧日志 [jiu ri zhi]	name	object	Old log
Insurance stall	保险摊位 [bao xian tan wei]	name	object	Insurance stall
Clan Cup portal	部落杯门户网站 [bu luo bei men hu wang zhan]	name	object	Clan Cup portal
Sofa	沙发 [sha fa]	name	object	Sofa
Charcoal furnace	木炭炉 [mu tan lu]	name	object	Charcoal furnace
Medpack Box	医疗包盒 [yi liao bao he]	name	object	Medpack Box
Training dummy	训练假人 [xun lian jia ren]	name	object	Training dummy
Information	信息 [xin xi]	name	object	Information
Deadman chest	亡灵宝箱 [wang ling bao xiang]	name	object	Deadman chest
Ivory table	象牙桌 [xiang ya zhuo]	name	object	Ivory table
Handholds	把手 [ba shou]	name	object	Handholds
Broken battering ram	破碎的攻城锤 [po sui de gong cheng chui]	name	object	Broken battering ram
Broken crossbow	断弩 [duan nu]	name	object	Broken crossbow
Food cupboard	食品柜 [shi pin gui]	name	object	Food cupboard
Utensil cupboard	餐具柜 [can ju gui]	name	object	Utensil cupboard
Meat table	肉桌 [rou zhuo]	name	object	Meat table
Buffet table	自助餐桌 [zi zhu can zhuo]	name	object	Buffet table
Tithe patch	什一税补丁 [shen yi shui bu ding]	name	object	Tithe patch
Golovanova seedling	戈洛瓦诺娃苗 [ge luo wa nuo wa miao]	name	object	Golovanova seedling
Blighted Golovanova seedling	枯萎的戈洛瓦诺娃幼苗 [ku wei de ge luo wa nuo wa you miao]	name	object	Blighted Golovanova seedling
Golovanova plant	戈洛瓦诺瓦工厂 [ge luo wa nuo wa gong chang]	name	object	Golovanova plant
Blighted Golovanova plant	枯萎的戈洛瓦诺瓦植物 [ku wei de ge luo wa nuo wa zhi wu]	name	object	Blighted Golovanova plant
Bologano seedling	博洛加诺苗 [bo luo jia nuo miao]	name	object	Bologano seedling
Blighted Bologano seedling	枯萎的博洛加诺幼苗 [ku wei de bo luo jia nuo you miao]	name	object	Blighted Bologano seedling
Bologano plant	博洛加诺工厂 [bo luo jia nuo gong chang]	name	object	Bologano plant
Blighted Bologano plant	枯萎的博洛加诺植物 [ku wei de bo luo jia nuo zhi wu]	name	object	Blighted Bologano plant
Logavano seedling	洛加瓦诺苗 [luo jia wa nuo miao]	name	object	Logavano seedling
Blighted Logavano seedling	枯萎的洛加瓦诺幼苗 [ku wei de luo jia wa nuo you miao]	name	object	Blighted Logavano seedling
Logavano plant	洛加瓦诺工厂 [luo jia wa nuo gong chang]	name	object	Logavano plant
Blighted Logavano plant	枯萎的洛加瓦诺植物 [ku wei de luo jia wa nuo zhi wu]	name	object	Blighted Logavano plant
Fruit cart	水果车 [shui guo che]	name	object	Fruit cart
Seed table	种子台 [zhong zi tai]	name	object	Seed table
Saltpetre	硝 [xiao]	name	object	Saltpetre
Farm door	农家门 [nong jia men]	name	object	Farm door
Mature juniper tree	成熟的杜松树 [cheng shu de du song shu]	name	object	Mature juniper tree
Grape arbor	葡萄架 [pu tao jia]	name	object	Grape arbor
Barrel rack	桶架 [tong jia]	name	object	Barrel rack
Empty basket	空篮子 [kong lan zi]	name	object	Empty basket
Apple basket	苹果篮 [ping guo lan]	name	object	Apple basket
Fish basket	鱼篮 [yu lan]	name	object	Fish basket
Onion basket	洋葱篮 [yang cong lan]	name	object	Onion basket
Potato basket	土豆篮子 [tu dou lan zi]	name	object	Potato basket
Wood Basket	木篮 [mu lan]	name	object	Wood Basket
Big beer barrel	大啤酒桶 [da pi jiu tong]	name	object	Big beer barrel
Fruit Stall	水果摊 [shui guo tan]	name	object	Fruit Stall
Barrel of fish	桶里的鱼 [tong li de yu]	name	object	Barrel of fish
Empty barrel	空桶 [kong tong]	name	object	Empty barrel
Fishing Crane	钓鱼起重机 [diao yu qi zhong ji]	name	object	Fishing Crane
Sandworm castings	沙虫铸件 [sha chong zhu jian]	name	object	Sandworm castings
Post	邮政 [you zheng]	name	object	Post
Tin bath	锡槽 [xi cao]	name	object	Tin bath
Beer barrels	啤酒桶 [pi jiu tong]	name	object	Beer barrels
Broken table	破桌子 [po zhuo zi]	name	object	Broken table
Till	直到 [zhi dao]	name	object	Till
Destroyed furniture	毁坏的家具 [hui huai de jia ju]	name	object	Destroyed furniture
Broken rowboat	破损的划艇 [po sun de hua ting]	name	object	Broken rowboat
Sunken rowboat	沉没的划艇 [chen mo de hua ting]	name	object	Sunken rowboat
Broken weapons	破损的武器 [po sun de wu qi]	name	object	Broken weapons
Score board	记分板 [ji fen ban]	name	object	Score board
Arcane crystal	奥术水晶 [ao shu shui jing]	name	object	Arcane crystal
Dark crystal	暗水晶 [an shui jing]	name	object	Dark crystal
Blood crystal	血晶 [xue jing]	name	object	Blood crystal
Blood Altar	血祭坛 [xue ji tan]	name	object	Blood Altar
Dark Altar	黑暗祭坛 [hei an ji tan]	name	object	Dark Altar
Soul Altar	灵魂祭坛 [ling hun ji tan]	name	object	Soul Altar
Parchment	羊皮纸 [yang pi zhi]	name	object	Parchment
Vials	小瓶 [xiao ping]	name	object	Vials
Spirit pump	酒精泵 [jiu jing beng]	name	object	Spirit pump
Volcanic sulphur	火山硫磺 [huo shan liu huang]	name	object	Volcanic sulphur
Double bed	双人床 [shuang ren chuang]	name	object	Double bed
Glass table	玻璃桌 [bo li zhuo]	name	object	Glass table
Work table	工作台 [gong zuo tai]	name	object	Work table
Wheely table	轮式桌子 [lun shi zhuo zi]	name	object	Wheely table
Velvet stool	天鹅绒凳子 [tian e rong deng zi]	name	object	Velvet stool
Wooden chair	木椅 [mu yi]	name	object	Wooden chair
Velvet round chair	天鹅绒圆椅 [tian e rong yuan yi]	name	object	Velvet round chair
Metal ladder	金属梯子 [jin shu ti zi]	name	object	Metal ladder
Bank light	银行灯 [yin hang deng]	name	object	Bank light
Bank papers	银行票据 [yin hang piao ju]	name	object	Bank papers
Lovakite furnace	洛瓦凯特炉 [luo wa kai te lu]	name	object	Lovakite furnace
Ornamental anvil	装饰砧 [zhuang shi zhen]	name	object	Ornamental anvil
Hard rock	硬摇滚 [ying yao gun]	name	object	Hard rock
Cavity	腔体 [qiang ti]	name	object	Cavity
Pot of dynamite	一锅炸药 [yi guo zha yao]	name	object	Pot of dynamite
Shattered rockface	破碎的岩面 [po sui de yan mian]	name	object	Shattered rockface
Ore sack	矿袋 [kuang dai]	name	object	Ore sack
Lovakite rocks	洛瓦凯特岩石 [luo wa kai te yan shi]	name	object	Lovakite rocks
Platform support	平台支持 [ping tai zhi chi]	name	object	Platform support
Compromised support	支持受损 [zhi chi shou sun]	name	object	Compromised support
Compromised floorboards	地板受损 [di ban shou sun]	name	object	Compromised floorboards
Gas cylinder	气瓶 [qi ping]	name	object	Gas cylinder
Cell wall	细胞壁 [xi bao bi]	name	object	Cell wall
Kruk	克鲁克 [ke lu ke]	name	object	Kruk
Cavern entrance	洞穴入口 [dong xue ru kou]	name	object	Cavern entrance
Cavern exit	洞穴出口 [dong xue chu kou]	name	object	Cavern exit
Ruptured cavern	破裂的洞穴 [po lie de dong xue]	name	object	Ruptured cavern
Rocky ledge	岩石壁架 [yan shi bi jia]	name	object	Rocky ledge
Dodgy ground	狡猾的地面 [jiao hua de di mian]	name	object	Dodgy ground
Broken ground	破土动工 [po tu dong gong]	name	object	Broken ground
Dart trap	飞镖陷阱 [fei biao xian jing]	name	object	Dart trap
Locked chest	锁着的箱子 [suo zhe de xiang zi]	name	object	Locked chest
Bronze Door	铜门 [tong men]	name	object	Bronze Door
Burning brazier	燃烧的火盆 [ran shao de huo pen]	name	object	Burning brazier
Large boulder	大石块 [da shi kuai]	name	object	Large boulder
Monkey trap	猴子陷阱 [hou zi xian jing]	name	object	Monkey trap
Minecart	矿车 [kuang che]	name	object	Minecart
Rope ladder	绳梯 [sheng ti]	name	object	Rope ladder
Servant's money bag	仆人的钱袋 [pu ren de qian dai]	name	object	Servant's money bag
Redwood Pyre	红木柴堆 [hong mu chai dui]	name	object	Redwood Pyre
Vine ladder	藤梯 [teng ti]	name	object	Vine ladder
Steep roof	陡峭的屋顶 [dou qiao de wu ding]	name	object	Steep roof
Mysterious ruins	神秘遗迹 [shen mi yi ji]	name	object	Mysterious ruins
Inanimate Altar	无生命祭坛 [wu sheng ming ji tan]	name	object	Inanimate Altar
Awakened Altar	觉醒祭坛 [jue xing ji tan]	name	object	Awakened Altar
Juna	朱娜 [zhu na]	name	object	Juna
Inconspicuous bush (hard)	不显眼的灌木丛（硬） [bu xian yan de guan mu cong （ ying ）]	name	object	Inconspicuous bush (hard)
STASH (hard)	隐藏（硬） [yin cang （ ying ）]	name	object	STASH (hard)
Inconspicuous hole (hard)	不显眼的孔（硬） [bu xian yan de kong （ ying ）]	name	object	Inconspicuous hole (hard)
Inconspicuous rocks (hard)	不显眼的岩石（坚硬） [bu xian yan de yan shi （ jian ying ）]	name	object	Inconspicuous rocks (hard)
Inconspicuous crate (hard)	不起眼的箱子（硬） [bu qi yan de xiang zi （ ying ）]	name	object	Inconspicuous crate (hard)
Inconspicuous bush (elite)	不起眼的灌木丛（精英） [bu qi yan de guan mu cong （ jing ying ）]	name	object	Inconspicuous bush (elite)
STASH (elite)	STASH（精英） [STASH（ jing ying ）]	name	object	STASH (elite)
Inconspicuous hole (elite)	不显眼的洞（精英） [bu xian yan de dong （ jing ying ）]	name	object	Inconspicuous hole (elite)
Inconspicuous rocks (elite)	不起眼的岩石（精英） [bu qi yan de yan shi （ jing ying ）]	name	object	Inconspicuous rocks (elite)
Inconspicuous crate (elite)	不起眼的箱子（精英） [bu qi yan de xiang zi （ jing ying ）]	name	object	Inconspicuous crate (elite)
Inconspicuous bush (master)	不起眼的灌木丛（主） [bu qi yan de guan mu cong （ zhu ）]	name	object	Inconspicuous bush (master)
STASH (master)	存储（主） [cun chu （ zhu ）]	name	object	STASH (master)
Inconspicuous hole (master)	不显眼的洞（主） [bu xian yan de dong （ zhu ）]	name	object	Inconspicuous hole (master)
Inconspicuous rocks (master)	不起眼的岩石（大师） [bu qi yan de yan shi （ da shi ）]	name	object	Inconspicuous rocks (master)
Inconspicuous crate (master)	不起眼的箱子（主） [bu qi yan de xiang zi （ zhu ）]	name	object	Inconspicuous crate (master)
Reward chest	奖励宝箱 [jiang li bao xiang]	name	object	Reward chest
Coffer	保险箱 [bao xian xiang]	name	object	Coffer
Shrine	神社 [shen she]	name	object	Shrine
House Advertisement	房屋广告 [fang wu guang gao]	name	object	House Advertisement
Bank Deposit Pot	银行存款罐 [yin hang cun kuan guan]	name	object	Bank Deposit Pot
Gnome bench	侏儒长凳 [zhu ru zhang deng]	name	object	Gnome bench
Marble bench	大理石长凳 [da li shi zhang deng]	name	object	Marble bench
Obsidian bench	黑曜石长凳 [hei yao shi zhang deng]	name	object	Obsidian bench
Tip jar space	提示罐空间 [ti shi guan kong jian]	name	object	Tip jar space
Teleport space	传送空间 [chuan song kong jian]	name	object	Teleport space
Topiary space	修剪空间 [xiu jian kong jian]	name	object	Topiary space
Pool space	泳池空间 [yong chi kong jian]	name	object	Pool space
Theme space	主题空间 [zhu ti kong jian]	name	object	Theme space
Fence space	栅栏空间 [zha lan kong jian]	name	object	Fence space
Adventure log space	冒险日志空间 [mao xian ri zhi kong jian]	name	object	Adventure log space
Jewellery box space	首饰盒空间 [shou shi he kong jian]	name	object	Jewellery box space
Boss lair space	Boss巢穴空间 [Boss chao xue kong jian]	name	object	Boss lair space
Display space	展示空间 [zhan shi kong jian]	name	object	Display space
Quest list space	任务列表空间 [ren wu lie biao kong jian]	name	object	Quest list space
Tip jar	提示罐 [ti shi guan]	name	object	Tip jar
Ancient Altar	古代祭坛 [gu dai ji tan]	name	object	Ancient Altar
Lunar Altar	月亮祭坛 [yue liang ji tan]	name	object	Lunar Altar
Mahogany Adventure Log	桃花心木探险日志 [tao hua xin mu tan xian ri zhi]	name	object	Mahogany Adventure Log
Gilded Adventure Log	镀金冒险日志 [du jin mao xian ri zhi]	name	object	Gilded Adventure Log
Marble adventure log	大理石冒险日志 [da li shi mao xian ri zhi]	name	object	Marble adventure log
Boss lair display	Boss巢穴展示 [Boss chao xue zhan shi]	name	object	Boss lair display
Kraken display	海妖展示 [hai yao zhan shi]	name	object	Kraken display
Zulrah display	祖拉展示 [zu la zhan shi]	name	object	Zulrah display
Kalphite Queen display	卡菲特女王展示 [ka fei te nv wang zhan shi]	name	object	Kalphite Queen display
Cerberus display	地狱犬展示 [di yu quan zhan shi]	name	object	Cerberus display
Abyssal Sire display	深渊领主展示 [shen yuan ling zhu zhan shi]	name	object	Abyssal Sire display
Skotizo display	斯科蒂佐展示 [si ke di zuo zhan shi]	name	object	Skotizo display
Mounted Emblem	安装徽章 [an zhuang hui zhang]	name	object	Mounted Emblem
Mounted Coins	已镶嵌硬币 [yi xiang qian ying bi]	name	object	Mounted Coins
Cape hanger	斗篷衣架 [dou peng yi jia]	name	object	Cape hanger
Mounted Achievement Diary Cape	安装成就日记斗篷 [an zhuang cheng jiu ri ji dou peng]	name	object	Mounted Achievement Diary Cape
Mounted Fire Cape	安装式消防斗篷 [an zhuang shi xiao fang dou peng]	name	object	Mounted Fire Cape
Mounted Music Cape	安装音乐斗篷 [an zhuang yin yue dou peng]	name	object	Mounted Music Cape
Mounted Quest Cape	骑乘探索斗篷 [qi cheng tan suo dou peng]	name	object	Mounted Quest Cape
Mounted Agility Cape	敏捷披风 [min jie pi feng]	name	object	Mounted Agility Cape
Mounted Agility Cape (t)	敏捷披风 (t) [min jie pi feng  (t)]	name	object	Mounted Agility Cape (t)
Mounted Attack Cape	骑乘攻击斗篷 [qi cheng gong ji dou peng]	name	object	Mounted Attack Cape
Mounted Attack Cape (t)	骑乘攻击斗篷 (t) [qi cheng gong ji dou peng  (t)]	name	object	Mounted Attack Cape (t)
Mounted Construction Cape	安装式建筑斗篷 [an zhuang shi jian zhu dou peng]	name	object	Mounted Construction Cape
Mounted Construction Cape (t)	安装式建筑斗篷 (t) [an zhuang shi jian zhu dou peng  (t)]	name	object	Mounted Construction Cape (t)
Mounted Cooking Cape	安装式烹饪斗篷 [an zhuang shi peng ren dou peng]	name	object	Mounted Cooking Cape
Mounted Cooking Cape (t)	安装式烹饪斗篷 (t) [an zhuang shi peng ren dou peng  (t)]	name	object	Mounted Cooking Cape (t)
Mounted Crafting Cape	安装工艺斗篷 [an zhuang gong yi dou peng]	name	object	Mounted Crafting Cape
Mounted Crafting Cape (t)	安装工艺斗篷 (t) [an zhuang gong yi dou peng  (t)]	name	object	Mounted Crafting Cape (t)
Mounted Defence Cape	骑乘防御斗篷 [qi cheng fang yu dou peng]	name	object	Mounted Defence Cape
Mounted Defence Cape (t)	骑乘防御斗篷 (t) [qi cheng fang yu dou peng  (t)]	name	object	Mounted Defence Cape (t)
Mounted Farming Cape	安装农用斗篷 [an zhuang nong yong dou peng]	name	object	Mounted Farming Cape
Mounted Farming Cape (t)	骑乘农用斗篷 (t) [qi cheng nong yong dou peng  (t)]	name	object	Mounted Farming Cape (t)
Mounted Firemaking Cape	安装式消防斗篷 [an zhuang shi xiao fang dou peng]	name	object	Mounted Firemaking Cape
Mounted Firemaking Cape (t)	安装式消防斗篷 (t) [an zhuang shi xiao fang dou peng  (t)]	name	object	Mounted Firemaking Cape (t)
Mounted Fishing Cape	安装式钓鱼斗篷 [an zhuang shi diao yu dou peng]	name	object	Mounted Fishing Cape
Mounted Fishing Cape (t)	安装式钓鱼斗篷 (t) [an zhuang shi diao yu dou peng  (t)]	name	object	Mounted Fishing Cape (t)
Mounted Fletching Cape	安装箭羽斗篷 [an zhuang jian yu dou peng]	name	object	Mounted Fletching Cape
Mounted Fletching Cape (t)	安装箭羽斗篷 (t) [an zhuang jian yu dou peng  (t)]	name	object	Mounted Fletching Cape (t)
Mounted Herblore Cape	安装赫布洛尔斗篷 [an zhuang he bu luo er dou peng]	name	object	Mounted Herblore Cape
Mounted Herblore Cape (t)	安装 Herblore 斗篷 (t) [an zhuang  Herblore  dou peng  (t)]	name	object	Mounted Herblore Cape (t)
Mounted Hitpoints Cape	安装生命值斗篷 [an zhuang sheng ming zhi dou peng]	name	object	Mounted Hitpoints Cape
Mounted Hitpoints Cape (t)	骑乘生命值斗篷 (t) [qi cheng sheng ming zhi dou peng  (t)]	name	object	Mounted Hitpoints Cape (t)
Mounted Hunting Cape	骑乘狩猎斗篷 [qi cheng shou lie dou peng]	name	object	Mounted Hunting Cape
Mounted Hunting Cape (t)	骑乘狩猎斗篷 (t) [qi cheng shou lie dou peng  (t)]	name	object	Mounted Hunting Cape (t)
Mounted Magic Cape	安装魔法斗篷 [an zhuang mo fa dou peng]	name	object	Mounted Magic Cape
Mounted Magic Cape (t)	安装魔法斗篷 (t) [an zhuang mo fa dou peng  (t)]	name	object	Mounted Magic Cape (t)
Mounted Mining Cape	安装式采矿斗篷 [an zhuang shi cai kuang dou peng]	name	object	Mounted Mining Cape
Mounted Mining Cape (t)	安装式采矿斗篷 (t) [an zhuang shi cai kuang dou peng  (t)]	name	object	Mounted Mining Cape (t)
Mounted Prayer Cape	安装祈祷斗篷 [an zhuang qi dao dou peng]	name	object	Mounted Prayer Cape
Mounted Prayer Cape (t)	安装祈祷斗篷 (t) [an zhuang qi dao dou peng  (t)]	name	object	Mounted Prayer Cape (t)
Mounted Ranged Cape	远程披风 [yuan cheng pi feng]	name	object	Mounted Ranged Cape
Mounted Ranged Cape (t)	远程披风 (t) [yuan cheng pi feng  (t)]	name	object	Mounted Ranged Cape (t)
Mounted Runecrafting Cape	安装符文制作斗篷 [an zhuang fu wen zhi zuo dou peng]	name	object	Mounted Runecrafting Cape
Mounted Runecrafting Cape (t)	安装符文制作斗篷 (t) [an zhuang fu wen zhi zuo dou peng  (t)]	name	object	Mounted Runecrafting Cape (t)
Mounted Slayer Cape	骑乘杀手斗篷 [qi cheng sha shou dou peng]	name	object	Mounted Slayer Cape
Mounted Slayer Cape (t)	骑乘杀手斗篷 (t) [qi cheng sha shou dou peng  (t)]	name	object	Mounted Slayer Cape (t)
Mounted Smithing Cape	安装史密斯斗篷 [an zhuang shi mi si dou peng]	name	object	Mounted Smithing Cape
Mounted Smithing Cape (t)	安装史密斯斗篷 (t) [an zhuang shi mi si dou peng  (t)]	name	object	Mounted Smithing Cape (t)
Mounted Strength Cape	安装力量斗篷 [an zhuang li liang dou peng]	name	object	Mounted Strength Cape
Mounted Strength Cape (t)	安装强度斗篷 (t) [an zhuang qiang du dou peng  (t)]	name	object	Mounted Strength Cape (t)
Mounted Thieving Cape	盗贼披风 [dao zei pi feng]	name	object	Mounted Thieving Cape
Mounted Thieving Cape (t)	盗贼披风 (t) [dao zei pi feng  (t)]	name	object	Mounted Thieving Cape (t)
Mounted Woodcutting Cape	安装式伐木斗篷 [an zhuang shi fa mu dou peng]	name	object	Mounted Woodcutting Cape
Mounted Woodcutting Cape (t)	安装式伐木斗篷（t） [an zhuang shi fa mu dou peng （t）]	name	object	Mounted Woodcutting Cape (t)
Quest List	任务列表 [ren wu lie biao]	name	object	Quest List
Topiary bush	修剪灌木 [xiu jian guan mu]	name	object	Topiary bush
Kraken Topiary	克拉肯修剪植物 [ke la ken xiu jian zhi wu]	name	object	Kraken Topiary
Zulrah Topiary	祖拉修剪园 [zu la xiu jian yuan]	name	object	Zulrah Topiary
Kalphite Queen Topiary	卡菲特女王修剪花园 [ka fei te nv wang xiu jian hua yuan]	name	object	Kalphite Queen Topiary
Cerberus Topiary	地狱犬雕塑 [di yu quan diao su]	name	object	Cerberus Topiary
Abyssal Sire Topiary	深渊君主修剪植物 [shen yuan jun zhu xiu jian zhi wu]	name	object	Abyssal Sire Topiary
Skotizo Topiary	斯科蒂佐修剪植物 [si ke di zuo xiu jian zhi wu]	name	object	Skotizo Topiary
Pool of Restoration	恢复池 [hui fu chi]	name	object	Pool of Restoration
Pool of Revitalisation	复兴之池 [fu xing zhi chi]	name	object	Pool of Revitalisation
Pool of Rejuvenation	回春池 [hui chun chi]	name	object	Pool of Rejuvenation
Fancy pool of Rejuvenation	华丽的复兴池 [hua li de fu xing chi]	name	object	Fancy pool of Rejuvenation
Ornate pool of Rejuvenation	华丽的复兴池 [hua li de fu xing chi]	name	object	Ornate pool of Rejuvenation
Zen garden	禅宗花园 [chan zong hua yuan]	name	object	Zen garden
Zen theme	禅宗主题 [chan zong zhu ti]	name	object	Zen theme
Otherworldly garden	超凡脱俗的花园 [chao fan tuo su de hua yuan]	name	object	Otherworldly garden
Otherworldly theme	超凡脱俗的主题 [chao fan tuo su de zhu ti]	name	object	Otherworldly theme
Volcanic garden	火山花园 [huo shan hua yuan]	name	object	Volcanic garden
Volcanic theme	火山主题 [huo shan zhu ti]	name	object	Volcanic theme
Redwood fence	红木栅栏 [hong mu zha lan]	name	object	Redwood fence
Redwood fence post	红木栅栏柱 [hong mu zha lan zhu]	name	object	Redwood fence post
Obsidian fence	黑曜石围栏 [hei yao shi wei lan]	name	object	Obsidian fence
Obsidian fence post	黑曜石栅栏柱 [hei yao shi zha lan zhu]	name	object	Obsidian fence post
Bonfire	篝火 [gou huo]	name	object	Bonfire
Howling Snow Storm	呼啸的暴风雪 [hu xiao de bao feng xue]	name	object	Howling Snow Storm
Quiescent Snow Storm	静止的暴风雪 [jing zhi de bao feng xue]	name	object	Quiescent Snow Storm
Bruma roots	布鲁玛根 [bu lu ma gen]	name	object	Bruma roots
Sprouting Roots	发芽的根 [fa ya de gen]	name	object	Sprouting Roots
Doors of Dinh	丁之门 [ding zhi men]	name	object	Doors of Dinh
Golden Gnome	金色侏儒 [jin se zhu ru]	name	object	Golden Gnome
Combat dummy space	战斗虚拟空间 [zhan dou xu ni kong jian]	name	object	Combat dummy space
Combat dummy	战斗假人 [zhan dou jia ren]	name	object	Combat dummy
Undead combat dummy	不死战斗假人 [bu si zhan dou jia ren]	name	object	Undead combat dummy
Kharyrll Portal	卡瑞尔传送门 [ka rui er chuan song men]	name	object	Kharyrll Portal
Lunar Isle Portal	月岛传送门 [yue dao chuan song men]	name	object	Lunar Isle Portal
Senntisten Portal	森蒂斯坦门户网站 [sen di si tan men hu wang zhan]	name	object	Senntisten Portal
Annakarl Portal	安纳卡尔传送门 [an na ka er chuan song men]	name	object	Annakarl Portal
Waterbirth Island Portal	水中分娩岛门户 [shui zhong fen mian dao men hu]	name	object	Waterbirth Island Portal
Fishing Guild Portal	钓鱼公会门户网站 [diao yu gong hui men hu wang zhan]	name	object	Fishing Guild Portal
Marim Portal	马林门户网站 [ma lin men hu wang zhan]	name	object	Marim Portal
Kourend Portal	库伦德门户网站 [ku lun de men hu wang zhan]	name	object	Kourend Portal
Spiritual Fairy Tree	灵仙树 [ling xian shu]	name	object	Spiritual Fairy Tree
Clan Wars portal	部落战争门户网站 [bu luo zhan zheng men hu wang zhan]	name	object	Clan Wars portal
Redwood tree	红木树 [hong mu shu]	name	object	Redwood tree
Carved redwood	红木雕刻 [hong mu diao ke]	name	object	Carved redwood
Pool of Nightmares	噩梦之池 [e meng zhi chi]	name	object	Pool of Nightmares
Ancient machinery	古代机械 [gu dai ji xie]	name	object	Ancient machinery
Strange Shell	奇怪的贝壳 [qi guai de bei ke]	name	object	Strange Shell
Letter	信 [xin]	name	object	Letter
Rotten sapling	烂树苗 [lan shu miao]	name	object	Rotten sapling
Rotten stump	腐烂的树桩 [fu lan de shu zhuang]	name	object	Rotten stump
Mark of Power	力量印记 [li liang yin ji]	name	object	Mark of Power
Shimmering barrier	闪烁的屏障 [shan shuo de ping zhang]	name	object	Shimmering barrier
Keystone crystal	梯形水晶 [ti xing shui jing]	name	object	Keystone crystal
Glowing carving	发光雕刻 [fa guang diao ke]	name	object	Glowing carving
Fairly dark crystal	相当暗的水晶 [xiang dang an de shui jing]	name	object	Fairly dark crystal
Slightly dark crystal	略暗的晶体 [lve an de jing ti]	name	object	Slightly dark crystal
Dim crystal	暗淡的水晶 [an dan de shui jing]	name	object	Dim crystal
Glowing crystal	发光水晶 [fa guang shui jing]	name	object	Glowing crystal
Black crystal	黑水晶 [hei shui jing]	name	object	Black crystal
Cyan crystal	青色水晶 [qing se shui jing]	name	object	Cyan crystal
Magenta crystal	洋红色水晶 [yang hong se shui jing]	name	object	Magenta crystal
Yellow crystal	黄色晶体 [huang se jing ti]	name	object	Yellow crystal
White crystal	白色晶体 [bai se jing ti]	name	object	White crystal
Sapling	树苗 [shu miao]	name	object	Sapling
Crystal bomb	水晶炸弹 [shui jing zha dan]	name	object	Crystal bomb
Noxious tendrils	有毒的卷须 [you du de juan xu]	name	object	Noxious tendrils
Spirit tendrils	精神卷须 [jing shen juan xu]	name	object	Spirit tendrils
Tiny storage unit	微型存储单元 [wei xing cun chu dan yuan]	name	object	Tiny storage unit
Small storage unit	小存储单元 [xiao cun chu dan yuan]	name	object	Small storage unit
Old tools	旧工具 [jiu gong ju]	name	object	Old tools
Gourd tree	葫芦树 [hu lu shu]	name	object	Gourd tree
