english	translation	category	sub_category	source
Ticket goblin	票妖精 [piao yao jing]	name	npc	Ticket goblin
Ticket dwarf	票矮人 [piao ai ren]	name	npc	Ticket dwarf
Ambassador Alvijar	阿尔维贾尔大使 [a er wei jia er da shi]	name	npc	Ambassador Alvijar
Builder	建设者 [jian she zhe]	name	npc	Builder
Tegdak	泰格达克 [tai ge da ke]	name	npc	Tegdak
Lollk	洛克 [luo ke]	name	npc	Lollk
Captain Lawgof	劳戈夫船长 [lao ge fu chuan zhang]	name	npc	Captain Lawgof
Baby green dragon	绿龙宝宝 [lv long bao bao]	name	npc	Baby green dragon
Charlie the Tramp	流浪汉查理 [liu lang han cha li]	name	npc	Charlie the Tramp
Katrine	卡特琳 [ka te lin]	name	npc	Katrine
Straven	斯特拉文 [si te la wen]	name	npc	Straven
Curator Haig Halen	策展人黑格·海伦 [ce zhan ren hei ge · hai lun]	name	npc	Curator Haig Halen
Benny	本尼 [ben ni]	name	npc	Benny
Jig cart	夹具车 [jia ju che]	name	npc	Jig cart
Kharid Scorpion	卡里德蝎子 [ka li de xie zi]	name	npc	Kharid Scorpion
Seer	先知 [xian zhi]	name	npc	Seer
Thormac	托马克 [tuo ma ke]	name	npc	Thormac
Monkey minder	猴子看护人 [hou zi kan hu ren]	name	npc	Monkey minder
Bird	鸟 [niao]	name	npc	Bird
Dugopul	杜戈普尔 [du ge pu er]	name	npc	Dugopul
Salenab	萨莱纳布 [sa lai na bu]	name	npc	Salenab
Trefaji	特雷法吉 [te lei fa ji]	name	npc	Trefaji
Aberab	阿伯拉布 [a bo la bu]	name	npc	Aberab
Solihib	索利希布 [suo li xi bu]	name	npc	Solihib
Daga	达嘎 [da ga]	name	npc	Daga
Tutab	图塔布 [tu ta bu]	name	npc	Tutab
Ifaba	伊法巴 [yi fa ba]	name	npc	Ifaba
Hamab	哈马布 [ha ma bu]	name	npc	Hamab
Hafuba	哈夫巴 [ha fu ba]	name	npc	Hafuba
Denadu	德那杜 [de na du]	name	npc	Denadu
Lofu	罗府 [luo fu]	name	npc	Lofu
Kruk	克鲁克 [ke lu ke]	name	npc	Kruk
Duke	公爵 [gong jue]	name	npc	Duke
Oipuis	奥伊普伊斯 [ao yi pu yi si]	name	npc	Oipuis
Uyoro	右赖 [you lai]	name	npc	Uyoro
Ouhai	瓯海 [ou hai]	name	npc	Ouhai
Uodai	鱼代 [yu dai]	name	npc	Uodai
Padulah	帕杜拉 [pa du la]	name	npc	Padulah
Uwogo	乌沃戈 [wu wo ge]	name	npc	Uwogo
Muruwoi	穆鲁沃伊 [mu lu wo yi]	name	npc	Muruwoi
Sleeping Monkey	睡觉的猴子 [shui jiao de hou zi]	name	npc	Sleeping Monkey
Monkey Child	猴童 [hou tong]	name	npc	Monkey Child
The Monkey's Uncle	猴子的叔叔 [hou zi de shu shu]	name	npc	The Monkey's Uncle
The Monkey's Aunt	猴子的阿姨 [hou zi de a yi]	name	npc	The Monkey's Aunt
Monkey Guard	猴子守卫 [hou zi shou wei]	name	npc	Monkey Guard
Monkey Archer	猴子弓箭手 [hou zi gong jian shou]	name	npc	Monkey Archer
Elder Guard	长老守卫 [zhang lao shou wei]	name	npc	Elder Guard
Monkey Zombie	猴子僵尸 [hou zi jiang shi]	name	npc	Monkey Zombie
Bonzara	邦扎拉 [bang zha la]	name	npc	Bonzara
Elf Warrior	精灵战士 [jing ling zhan shi]	name	npc	Elf Warrior
Elf Archer	精灵弓箭手 [jing ling gong jian shou]	name	npc	Elf Archer
Goreu	戈雷乌 [ge lei wu]	name	npc	Goreu
Arvel	阿维尔 [a wei er]	name	npc	Arvel
Mawrth	莫尔斯 [mo er si]	name	npc	Mawrth
Eoin	欧因 [ou yin]	name	npc	Eoin
Iona	爱奥那 [ai ao na]	name	npc	Iona
Eluned	艾露尼德 [ai lu ni de]	name	npc	Eluned
GPDT employee	GPDT员工 [GPDT yuan gong]	name	npc	GPDT employee
Horacio	奥拉西奥 [ao la xi ao]	name	npc	Horacio
Kangai Mau	坎盖毛 [kan gai mao]	name	npc	Kangai Mau
Mistag	米斯塔格 [mi si ta ge]	name	npc	Mistag
Cave goblin miner	洞穴妖精矿工 [dong xue yao jing kuang gong]	name	npc	Cave goblin miner
Cave goblin guard	洞穴妖精守卫 [dong xue yao jing shou wei]	name	npc	Cave goblin guard
Mosol Rei	莫索尔雷伊 [mo suo er lei yi]	name	npc	Mosol Rei
Spirit of Zadimus	扎迪姆斯之魂 [zha di mu si zhi hun]	name	npc	Spirit of Zadimus
Undead one	不死一号 [bu si yi hao]	name	npc	Undead one
Rashiliyia	拉什利耶 [la shen li ye]	name	npc	Rashiliyia
Nazastarool	纳扎斯塔鲁尔 [na zha si ta lu er]	name	npc	Nazastarool
Hajedy	哈杰迪 [ha jie di]	name	npc	Hajedy
Vigroy	维格罗伊 [wei ge luo yi]	name	npc	Vigroy
Kaleb Paramaya	卡莱布·帕拉玛亚 [ka lai bu · pa la ma ya]	name	npc	Kaleb Paramaya
Yohnus	约赫努斯 [yue he nu si]	name	npc	Yohnus
Seravel	塞拉维尔 [sai la wei er]	name	npc	Seravel
Yanni Salika	雅尼·萨利卡 [ya ni · sa li ka]	name	npc	Yanni Salika
Obli	奥布利 [ao bu li]	name	npc	Obli
Fernahei	费尔纳黑 [fei er na hei]	name	npc	Fernahei
Captain Shanks	尚克斯船长 [shang ke si chuan zhang]	name	npc	Captain Shanks
Observatory assistant	天文台助理 [tian wen tai zhu li]	name	npc	Observatory assistant
Observatory professor	天文台教授 [tian wen tai jiao shou]	name	npc	Observatory professor
Sleeping guard	睡觉的守卫 [shui jiao de shou wei]	name	npc	Sleeping guard
Goblin guard	哥布林守卫 [ge bu lin shou wei]	name	npc	Goblin guard
Spirit of Scorpius	天蝎座的精神 [tian xie zuo de jing shen]	name	npc	Spirit of Scorpius
Grave scorpion	坟墓蝎子 [fen mu xie zi]	name	npc	Grave scorpion
Naghead	纳格黑德 [na ge hei de]	name	npc	Naghead
Wagchin	瓦金 [wa jin]	name	npc	Wagchin
Greasycheeks	油腻的脸颊 [you ni de lian jia]	name	npc	Greasycheeks
Smellytoes	臭脚趾 [chou jiao zhi]	name	npc	Smellytoes
Creakyknees	膝盖吱吱作响 [xi gai zhi zhi zuo xiang]	name	npc	Creakyknees
Clothears	衣衣 [yi yi]	name	npc	Clothears
Guard Captain	警卫队长 [jing wei dui zhang]	name	npc	Guard Captain
Sandy	沙 [sha]	name	npc	Sandy
Mazion	马齐恩 [ma qi en]	name	npc	Mazion
Blaec	布莱克 [bu lai ke]	name	npc	Blaec
Reeso	雷索 [lei suo]	name	npc	Reeso
Door man	门童 [men tong]	name	npc	Door man
Watchman	守望者 [shou wang zhe]	name	npc	Watchman
Wyson the gardener	园丁怀森 [yuan ding huai sen]	name	npc	Wyson the gardener
Sigbert the Adventurer	冒险家西格伯特 [mao xian jia xi ge bo te]	name	npc	Sigbert the Adventurer
Capt' Arnav	阿尔纳夫船长 [a er na fu chuan zhang]	name	npc	Capt' Arnav
Flippa	弗利帕 [fu li pa]	name	npc	Flippa
Tilt	倾斜 [qing xie]	name	npc	Tilt
Niles	奈尔斯 [nai er si]	name	npc	Niles
Miles	英里 [ying li]	name	npc	Miles
Giles	贾尔斯 [jia er si]	name	npc	Giles
Security Guard	警卫 [jing wei]	name	npc	Security Guard
Johnathon	乔纳森 [qiao na sen]	name	npc	Johnathon
Cap'n Hand	船长手 [chuan zhang shou]	name	npc	Cap'n Hand
Advisor Ghrim	顾问格里姆 [gu wen ge li mu]	name	npc	Advisor Ghrim
Bob Barter (herbs)	鲍勃·巴特（草药） [bao bo · ba te （ cao yao ）]	name	npc	Bob Barter (herbs)
Murky Matt (runes)	昏暗的马特（符文） [hun an de ma te （ fu wen ）]	name	npc	Murky Matt (runes)
Relobo Blinyo (logs)	Relobo Blinyo（原木） [Relobo Blinyo（ yuan mu ）]	name	npc	Relobo Blinyo (logs)
Hofuthand (weapons and armour)	Hofuthand（武器和盔甲） [Hofuthand（ wu qi he kui jia ）]	name	npc	Hofuthand (weapons and armour)
Reshi	热石 [re shi]	name	npc	Reshi
Thumpy	桑皮 [sang pi]	name	npc	Thumpy
Thomdril	托姆德里尔 [tuo mu de li er]	name	npc	Thomdril
Kendall	肯德尔 [ken de er]	name	npc	Kendall
Dunce	笨蛋 [ben dan]	name	npc	Dunce
Mr. Mordaut	莫尔多先生 [mo er duo xian sheng]	name	npc	Mr. Mordaut
Giant	巨大的 [ju da de]	name	npc	Giant
Sandwich lady	三明治女士 [san ming zhi nv shi]	name	npc	Sandwich lady
Guard Recruiter	守卫招募员 [shou wei zhao mu yuan]	name	npc	Guard Recruiter
Elite Void Knight	精英虚空骑士 [jing ying xu kong qi shi]	name	npc	Elite Void Knight
Lesser Fanatic	次级狂热者 [ci ji kuang re zhe]	name	npc	Lesser Fanatic
Luna	露娜 [lu na]	name	npc	Luna
The 'Wedge'	“楔子” [“ xie zi ”]	name	npc	The 'Wedge'
Elder Gnome child	老侏儒孩子 [lao zhu ru hai zi]	name	npc	Elder Gnome child
Two-pints	两品脱 [liang pin tuo]	name	npc	Two-pints
Jarr	贾尔 [jia er]	name	npc	Jarr
Le-sabrè	勒萨布雷 [lei sa bu lei]	name	npc	Le-sabrè
Flax keeper	亚麻饲养员 [ya ma si yang yuan]	name	npc	Flax keeper
Hatius Cosaintus	哈蒂乌斯·科桑图斯 [ha di wu si · ke sang tu si]	name	npc	Hatius Cosaintus
Sir Rebral	雷布拉尔爵士 [lei bu la er jue shi]	name	npc	Sir Rebral
Toby	托比 [tuo bi]	name	npc	Toby
Twiggy O'Korn	特威吉·奥科恩 [te wei ji · ao ke en]	name	npc	Twiggy O'Korn
Spotted kebbit	斑点烤肉串 [ban dian kao rou chuan]	name	npc	Spotted kebbit
Dark kebbit	深色烤肉串 [shen se kao rou chuan]	name	npc	Dark kebbit
Dashing kebbit	潇洒的烤肉串 [xiao sa de kao rou chuan]	name	npc	Dashing kebbit
Enormous Tentacle	巨大的触手 [ju da de chu shou]	name	npc	Enormous Tentacle
Vet'ion Jr.	小维特昂 [xiao wei te ang]	name	npc	Vet'ion Jr.
Egg	蛋 [dan]	name	npc	Egg
Jack	杰克 [jie ke]	name	npc	Jack
Jill	吉尔 [ji er]	name	npc	Jill
Scorpia's offspring	天蝎座的后代 [tian xie zuo de hou dai]	name	npc	Scorpia's offspring
Tropical wagtail	热带鹡鸰 [re dai ji ling]	name	npc	Tropical wagtail
Crimson swift	深红迅捷 [shen hong xun jie]	name	npc	Crimson swift
Cerulean twitch	蓝色抽搐 [lan se chou chu]	name	npc	Cerulean twitch
Golden warbler	金莺 [jin ying]	name	npc	Golden warbler
Copper longtail	铜长尾 [tong zhang wei]	name	npc	Copper longtail
Black warlock	黑色术士 [hei se shu shi]	name	npc	Black warlock
Snowy knight	雪骑士 [xue qi shi]	name	npc	Snowy knight
Sapphire glacialis	冰川蓝宝石 [bing chuan lan bao shi]	name	npc	Sapphire glacialis
Ruby harvest	红宝石收获 [hong bao shi shou huo]	name	npc	Ruby harvest
Mercy	怜悯 [lian min]	name	npc	Mercy
Angry barbarian spirit	愤怒的野蛮人精神 [fen nu de ye man ren jing shen]	name	npc	Angry barbarian spirit
Enraged barbarian spirit	愤怒的野蛮人精神 [fen nu de ye man ren jing shen]	name	npc	Enraged barbarian spirit
Berserk barbarian spirit	狂暴的野蛮人精神 [kuang bao de ye man ren jing shen]	name	npc	Berserk barbarian spirit
Ferocious barbarian spirit	凶猛的野蛮精神 [xiong meng de ye man jing shen]	name	npc	Ferocious barbarian spirit
Death	死亡 [si wang]	name	npc	Death
Most of a Zombie	大部分都是僵尸 [da bu fen dou shi jiang shi]	name	npc	Most of a Zombie
Zombie Head	僵尸头 [jiang shi tou]	name	npc	Zombie Head
Half-Zombie	半僵尸 [ban jiang shi]	name	npc	Half-Zombie
Other Half-Zombie	其他半僵尸 [qi ta ban jiang shi]	name	npc	Other Half-Zombie
Wily cat	狡猾的猫 [jiao hua de mao]	name	npc	Wily cat
Wily hellcat	狡猾的地狱猫 [jiao hua de di yu mao]	name	npc	Wily hellcat
Hell-kitten	地狱小猫 [di yu xiao mao]	name	npc	Hell-kitten
Overgrown cat	长得太大的猫 [zhang de tai da de mao]	name	npc	Overgrown cat
Overgrown hellcat	杂草丛生的地狱猫 [za cao cong sheng de di yu mao]	name	npc	Overgrown hellcat
Peaceful barbarian spirit	和平的野蛮人精神 [he ping de ye man ren jing shen]	name	npc	Peaceful barbarian spirit
Murphy	墨菲 [mo fei]	name	npc	Murphy
Rachael	雷切尔 [lei qie er]	name	npc	Rachael
Swamp snake	沼泽蛇 [zhao ze she]	name	npc	Swamp snake
Dead swamp snake	死去的沼泽蛇 [si qu de zhao ze she]	name	npc	Dead swamp snake
Giant snail	巨型蜗牛 [ju xing wo niu]	name	npc	Giant snail
Riyl shadow	瑞尔影子 [rui er ying zi]	name	npc	Riyl shadow
Asyn shadow	异步阴影 [yi bu yin ying]	name	npc	Asyn shadow
Shade	遮荫 [zhe yin]	name	npc	Shade
Head	头 [tou]	name	npc	Head
Undead Lumberjack	不死伐木工人 [bu si fa mu gong ren]	name	npc	Undead Lumberjack
Barricade	路障 [lu zhang]	name	npc	Barricade
Master Farmer	农夫大师 [nong fu da shi]	name	npc	Master Farmer
Elnock Inquisitor	埃尔诺克审判官 [ai er nuo ke shen pan guan]	name	npc	Elnock Inquisitor
Immenizz	伊梅尼兹 [yi mei ni zi]	name	npc	Immenizz
Fairy Aeryka	仙女艾瑞卡 [xian nv ai rui ka]	name	npc	Fairy Aeryka
Wandering impling	徘徊的寓意 [pai huai de yu yi]	name	npc	Wandering impling
Imp defender	小鬼防御者 [xiao gui fang yu zhe]	name	npc	Imp defender
Penance Queen	苦修女王 [ku xiu nv wang]	name	npc	Penance Queen
Queen spawn	女王产卵 [nv wang chan luan]	name	npc	Queen spawn
Giant Mole	巨鼹鼠 [ju yan shu]	name	npc	Giant Mole
Baby Mole	鼹鼠宝宝 [yan shu bao bao]	name	npc	Baby Mole
Juna	朱娜 [zhu na]	name	npc	Juna
Simon Templeton	西蒙·坦普尔顿 [xi meng · tan pu er dun]	name	npc	Simon Templeton
Pyramid block	金字塔块 [jin zi ta kuai]	name	npc	Pyramid block
Cap'n Izzy No-Beard	伊兹船长无胡子 [yi zi chuan zhang wu hu zi]	name	npc	Cap'n Izzy No-Beard
Raulyn	劳林 [lao lin]	name	npc	Raulyn
Party Pete	派对皮特 [pai dui pi te]	name	npc	Party Pete
Megan	梅根 [mei gen]	name	npc	Megan
Lucy	露西 [lu xi]	name	npc	Lucy
Winter Elemental	冬季元素 [dong ji yuan su]	name	npc	Winter Elemental
Autumn Elemental	秋季元素 [qiu ji yuan su]	name	npc	Autumn Elemental
Tanner	皮匠 [pi jiang]	name	npc	Tanner
Master Crafter	工匠大师 [gong jiang da shi]	name	npc	Master Crafter
Bert	伯特 [bo te]	name	npc	Bert
Yak	牦牛 [mao niu]	name	npc	Yak
Iceberg	冰山 [bing shan]	name	npc	Iceberg
Ice Troll King	冰巨魔之王 [bing ju mo zhi wang]	name	npc	Ice Troll King
Frenzied ice troll runt	疯狂的冰巨魔侏儒 [feng kuang de bing ju mo zhu ru]	name	npc	Frenzied ice troll runt
Frenzied ice troll male	疯狂的冰巨魔男 [feng kuang de bing ju mo nan]	name	npc	Frenzied ice troll male
Frenzied ice troll female	疯狂的冰巨魔女 [feng kuang de bing ju mo nv]	name	npc	Frenzied ice troll female
Frenzied ice troll grunt	疯狂的冰巨魔咕噜声 [feng kuang de bing ju mo gu lu sheng]	name	npc	Frenzied ice troll grunt
Bork Sigmundson	博克·西格蒙森 [bo ke · xi ge meng sen]	name	npc	Bork Sigmundson
Martin the Master Gardener	园丁大师马丁 [yuan ding da shi ma ding]	name	npc	Martin the Master Gardener
Storm cloud	风暴云 [feng bao yun]	name	npc	Storm cloud
Co-ordinator	协调员 [xie tiao yuan]	name	npc	Co-ordinator
Slim Louie	斯利姆·路易 [si li mu · lu yi]	name	npc	Slim Louie
Fat Rocco	胖罗科 [pang luo ke]	name	npc	Fat Rocco
Gatekeeper	看门人 [kan men ren]	name	npc	Gatekeeper
Zandar Horfyre	赞达尔·霍尔菲尔 [zan da er · huo er fei er]	name	npc	Zandar Horfyre
Zanaris choir	扎纳里斯合唱团 [zha na li si he chang tuan]	name	npc	Zanaris choir
Tanglefoot	缠足 [chan zu]	name	npc	Tanglefoot
Baby tanglefoot	宝宝缠足 [bao bao chan zu]	name	npc	Baby tanglefoot
Fairy chef	仙厨 [xian chu]	name	npc	Fairy chef
Cerberus	塞伯鲁斯 [sai bo lu si]	name	npc	Cerberus
Summoned Soul	召唤灵魂 [zhao huan ling hun]	name	npc	Summoned Soul
Patchy	斑驳的 [ban bo de]	name	npc	Patchy
Abyssal orphan	深渊孤儿 [shen yuan gu er]	name	npc	Abyssal orphan
Abyssal Sire	深渊君主 [shen yuan jun zhu]	name	npc	Abyssal Sire
TzRek-Jad	兹雷克-贾德 [zi lei ke - jia de]	name	npc	TzRek-Jad
Bast	韧皮部 [ren pi bu]	name	npc	Bast
Drogo dwarf	卓戈矮人 [zhuo ge ai ren]	name	npc	Drogo dwarf
Flynn	弗林 [fu lin]	name	npc	Flynn
Wayne	韦恩 [wei en]	name	npc	Wayne
Probita	普罗比塔 [pu luo bi ta]	name	npc	Probita
Respiratory system	呼吸系统 [hu xi xi tong]	name	npc	Respiratory system
Vent	发泄 [fa xie]	name	npc	Vent
Spawn	生成 [sheng cheng]	name	npc	Spawn
Scion	接穗 [jie sui]	name	npc	Scion
Grace	优雅 [you ya]	name	npc	Grace
Mark	标记 [biao ji]	name	npc	Mark
BigRedJapan	大红日本 [da hong ri ben]	name	npc	BigRedJapan
Skullball	骷髅球 [ku lou qiu]	name	npc	Skullball
Skullball Boss	骷髅头目 [ku lou tou mu]	name	npc	Skullball Boss
Agility Boss	敏捷老大 [min jie lao da]	name	npc	Agility Boss
Skullball Trainer	骷髅球训练师 [ku lou qiu xun lian shi]	name	npc	Skullball Trainer
Agility Trainer	敏捷训练师 [min jie xun lian shi]	name	npc	Agility Trainer
Sand Crab	沙蟹 [sha xie]	name	npc	Sand Crab
Sandy rocks	砂岩 [sha yan]	name	npc	Sandy rocks
Jarvald	贾瓦尔德 [jia wa er de]	name	npc	Jarvald
Wallasalki	瓦拉萨尔基 [wa la sa er ji]	name	npc	Wallasalki
Rock lobster	岩龙虾 [yan long xia]	name	npc	Rock lobster
Suspicious water	可疑水 [ke yi shui]	name	npc	Suspicious water
Spinolyp	刺线虫 [ci xian chong]	name	npc	Spinolyp
Al the Camel	阿尔骆驼 [a er luo tuo]	name	npc	Al the Camel
Elly the Camel	骆驼艾莉 [luo tuo ai li]	name	npc	Elly the Camel
Ollie the Camel	骆驼奥利 [luo tuo ao li]	name	npc	Ollie the Camel
Cam the Camel	骆驼卡姆 [luo tuo ka mu]	name	npc	Cam the Camel
Alice the Camel	爱丽丝骆驼 [ai li si luo tuo]	name	npc	Alice the Camel
Neferti the Camel	奈芙蒂骆驼 [nai fu di luo tuo]	name	npc	Neferti the Camel
Ali the Leaflet Dropper	传单投放者阿里 [chuan dan tou fang zhe a li]	name	npc	Ali the Leaflet Dropper
Ali the Smith	阿里·史密斯 [a li · shi mi si]	name	npc	Ali the Smith
Ali the Farmer	农民阿里 [nong min a li]	name	npc	Ali the Farmer
Ali the Tailor	裁缝阿里 [cai feng a li]	name	npc	Ali the Tailor
Ali the Guard	阿里卫兵 [a li wei bing]	name	npc	Ali the Guard
Sweeper	扫地机 [sao di ji]	name	npc	Sweeper
Flying Book	飞书 [fei shu]	name	npc	Flying Book
Justiciar Zachariah	审判官撒迦利亚 [shen pan guan sa jia li ya]	name	npc	Justiciar Zachariah
Entrance Guardian	入口守护者 [ru kou shou hu zhe]	name	npc	Entrance Guardian
Telekinetic Guardian	心灵感应守护者 [xin ling gan ying shou hu zhe]	name	npc	Telekinetic Guardian
Alchemy Guardian	炼金守护者 [lian jin shou hu zhe]	name	npc	Alchemy Guardian
Enchantment Guardian	结界守护者 [jie jie shou hu zhe]	name	npc	Enchantment Guardian
Graveyard Guardian	墓地守护者 [mu di shou hu zhe]	name	npc	Graveyard Guardian
Pet rock	宠物摇滚 [chong wu yao gun]	name	npc	Pet rock
Rewards Guardian	奖励守护者 [jiang li shou hu zhe]	name	npc	Rewards Guardian
Charmed Warrior	迷惑战士 [mi huo zhan shi]	name	npc	Charmed Warrior
Secretary	秘书 [mi shu]	name	npc	Secretary
Purple Pewter Secretary	紫锡秘书 [zi xi mi shu]	name	npc	Purple Pewter Secretary
Yellow Fortune Secretary	黄福秘书 [huang fu mi shu]	name	npc	Yellow Fortune Secretary
Blue Opal Secretary	蓝蛋白石秘书 [lan dan bai shi mi shu]	name	npc	Blue Opal Secretary
Green Gemstone Secretary	绿色宝石秘书 [lv se bao shi mi shu]	name	npc	Green Gemstone Secretary
White Chisel Secretary	白凿秘书 [bai zao mi shu]	name	npc	White Chisel Secretary
Silver Cog Secretary	银齿轮秘书 [yin chi lun mi shu]	name	npc	Silver Cog Secretary
Brown Engine Secretary	布朗发动机秘书 [bu lang fa dong ji mi shu]	name	npc	Brown Engine Secretary
Red Axe Secretary	红斧秘书 [hong fu mi shu]	name	npc	Red Axe Secretary
Orlando Smith	奥兰多·史密斯 [ao lan duo · shi mi si]	name	npc	Orlando Smith
Natural historian	自然历史学家 [zi ran li shi xue jia]	name	npc	Natural historian
Leech display	水蛭展示 [shui zhi zhan shi]	name	npc	Leech display
Sea slugs display	海蛞蝓展示 [hai kuo yu zhan shi]	name	npc	Sea slugs display
Snail display	蜗牛展示 [wo niu zhan shi]	name	npc	Snail display
Monkey display	猴子展示 [hou zi zhan shi]	name	npc	Monkey display
Lizard display	蜥蜴展示 [xi yi zhan shi]	name	npc	Lizard display
Penguin display	企鹅展示 [qi e zhan shi]	name	npc	Penguin display
Camel display	骆驼展示 [luo tuo zhan shi]	name	npc	Camel display
Terrorbird display	恐怖鸟展示 [kong bu niao zhan shi]	name	npc	Terrorbird display
Dragon display	龙展示 [long zhan shi]	name	npc	Dragon display
Wyvern display	飞龙展示 [fei long zhan shi]	name	npc	Wyvern display
Battle tortoise display	战龟展示 [zhan gui zhan shi]	name	npc	Battle tortoise display
Mole display	痣显示 [zhi xian shi]	name	npc	Mole display
Torrcs	托尔克斯 [tuo er ke si]	name	npc	Torrcs
Marfet	马尔费特 [ma er fei te]	name	npc	Marfet
Trader	商 [shang]	name	npc	Trader
Trade Referee	贸易裁判员 [mao yi cai pan yuan]	name	npc	Trade Referee
Supreme Commander	最高统帅 [zui gao tong shuai]	name	npc	Supreme Commander
Gnome traveller	侏儒旅行者 [zhu ru lv xing zhe]	name	npc	Gnome traveller
Ranging Guild Doorman	测距公会门卫 [ce ju gong hui men wei]	name	npc	Ranging Guild Doorman
Leatherworker	制皮工 [zhi pi gong]	name	npc	Leatherworker
Armour salesman	盔甲推销员 [kui jia tui xiao yuan]	name	npc	Armour salesman
Bow and Arrow salesman	弓箭推销员 [gong jian tui xiao yuan]	name	npc	Bow and Arrow salesman
Tower Advisor	塔顾问 [ta gu wen]	name	npc	Tower Advisor
Tower Archer	塔楼弓箭手 [ta lou gong jian shou]	name	npc	Tower Archer
Tribal Weapon Salesman	部落武器推销员 [bu luo wu qi tui xiao yuan]	name	npc	Tribal Weapon Salesman
Competition Judge	比赛评委 [bi sai ping wei]	name	npc	Competition Judge
Ticket Merchant	票务商户 [piao wu shang hu]	name	npc	Ticket Merchant
Jimmy	吉米 [ji mi]	name	npc	Jimmy
Ref	参考号 [can kao hao]	name	npc	Ref
Tortoise	龟 [gui]	name	npc	Tortoise
Gnome child	侏儒小孩 [zhu ru xiao hai]	name	npc	Gnome child
Gnome trainer	侏儒训练师 [zhu ru xun lian shi]	name	npc	Gnome trainer
Gnome banker	侏儒银行家 [zhu ru yin hang jia]	name	npc	Gnome banker
Gnome woman	侏儒女人 [zhu ru nv ren]	name	npc	Gnome woman
Captain Errdo	埃多船长 [ai duo chuan zhang]	name	npc	Captain Errdo
Gnome Archer	侏儒弓箭手 [zhu ru gong jian shou]	name	npc	Gnome Archer
Gnome Driver	侏儒驱动程序 [zhu ru qu dong cheng xu]	name	npc	Gnome Driver
Gnome Mage	侏儒法师 [zhu ru fa shi]	name	npc	Gnome Mage
Lieutenant Schepbur	谢普布尔中尉 [xie pu bu er zhong wei]	name	npc	Lieutenant Schepbur
Trainer Nacklepen	教练纳克尔彭 [jiao lian na ke er peng]	name	npc	Trainer Nacklepen
Bush snake	布什蛇 [bu shen she]	name	npc	Bush snake
Elvarg (hard)	艾尔瓦格（硬） [ai er wa ge （ ying ）]	name	npc	Elvarg (hard)
The Inadequacy (hard)	不足之处（难） [bu zu zhi chu （ nan ）]	name	npc	The Inadequacy (hard)
The Everlasting (hard)	永恒（难） [yong heng （ nan ）]	name	npc	The Everlasting (hard)
The Untouchable (hard)	触不可及（难） [chu bu ke ji （ nan ）]	name	npc	The Untouchable (hard)
Urium Shadow	尿影 [niao ying]	name	npc	Urium Shadow
Tempoross	坦波罗斯 [tan bo luo si]	name	npc	Tempoross
Large mosquito	大蚊子 [da wen zi]	name	npc	Large mosquito
Mosquito swarm	蚊群 [wen qun]	name	npc	Mosquito swarm
Tanglefoot (hard)	缠足（硬） [chan zu （ ying ）]	name	npc	Tanglefoot (hard)
Chronozon (hard)	计时（硬） [ji shi （ ying ）]	name	npc	Chronozon (hard)
Bouncer (hard)	弹跳器（硬） [dan tiao qi （ ying ）]	name	npc	Bouncer (hard)
Ice Troll King (hard)	冰巨魔之王（困难） [bing ju mo zhi wang （ kun nan ）]	name	npc	Ice Troll King (hard)
Black demon (hard)	黑魔（难） [hei mo （ nan ）]	name	npc	Black demon (hard)
Bloodhound	寻血猎犬 [xun xue lie quan]	name	npc	Bloodhound
Glod (hard)	黄金（硬） [huang jin （ ying ）]	name	npc	Glod (hard)
Treus Dayth (hard)	特鲁斯·戴斯（困难） [te lu si · dai si （ kun nan ）]	name	npc	Treus Dayth (hard)
Black Knight Titan (hard)	黑骑士泰坦（困难） [hei qi shi tai tan （ kun nan ）]	name	npc	Black Knight Titan (hard)
Dagannoth mother (hard)	达甘诺斯母亲（困难） [da gan nuo si mu qin （ kun nan ）]	name	npc	Dagannoth mother (hard)
Evil Chicken (hard)	邪恶鸡（硬） [xie e ji （ ying ）]	name	npc	Evil Chicken (hard)
Culinaromancer (hard)	烹饪芳香师（硬） [peng ren fang xiang shi （ ying ）]	name	npc	Culinaromancer (hard)
Agrith-Na-Na (hard)	阿格里斯-娜-娜（硬） [a ge li si - na - na （ ying ）]	name	npc	Agrith-Na-Na (hard)
Flambeed (hard)	火焰石（硬） [huo yan shi （ ying ）]	name	npc	Flambeed (hard)
Karamel (hard)	卡拉梅尔（硬） [ka la mei er （ ying ）]	name	npc	Karamel (hard)
Dessourt (hard)	甜点（硬） [tian dian （ ying ）]	name	npc	Dessourt (hard)
Gelatinnoth Mother (hard)	明胶诺斯母亲（硬） [ming jiao nuo si mu qin （ ying ）]	name	npc	Gelatinnoth Mother (hard)
Nezikchened (hard)	内兹克切内德（硬） [nei zi ke qie nei de （ ying ）]	name	npc	Nezikchened (hard)
Tree spirit (hard)	树灵（硬） [shu ling （ ying ）]	name	npc	Tree spirit (hard)
Me (hard)	我（硬） [wo （ ying ）]	name	npc	Me (hard)
Jungle Demon (hard)	丛林恶魔（困难） [cong lin e mo （ kun nan ）]	name	npc	Jungle Demon (hard)
The Kendal (hard)	肯德尔（硬） [ken de er （ ying ）]	name	npc	The Kendal (hard)
Giant Roc (hard)	巨鹏（硬） [ju peng （ ying ）]	name	npc	Giant Roc (hard)
