english	translation	category	sub_category	source
Reminds me of a lucky dip.	让我想起了一次幸运抽奖。 [rang wo xiang qi le yi ci xing yun chou jiang 。]	examine	object	Crate
Oh, oh, oh, it's magic!	啊啊啊啊啊，太神奇了！ [a a a a a ， tai shen qi le ！]	examine	object	Magic table
Now that's the most random thing I've ever seen.	这是我见过的最随机的事情。 [zhe shi wo jian guo de zui sui ji de shi qing 。]	examine	object	Spinning pipe
How sad...	多么悲伤啊... [duo me bei shang a ...]	examine	object	Specimen
I wonder what was in it.	我想知道里面有什么。 [wo xiang zhi dao li mian you shen me 。]	examine	object	Cage
So sad... what a waste of life.	太悲伤了……真是浪费生命。 [tai bei shang le …… zhen shi lang fei sheng ming 。]	examine	object	Cage
A table with shackles, one size fits all!	一张带枷锁的桌子，一个尺寸适合所有人！ [yi zhang dai jia suo de zhuo zi ， yi ge chi cun shi he suo you ren ！]	examine	object	Shackle table
Cascading retorts, function unknown.	级联蒸馏器，功能未知。 [ji lian zheng liu qi ， gong neng wei zhi 。]	examine	object	Retorts
Reminds me of the dentist.	让我想起了牙医。 [rang wo xiang qi le ya yi 。]	examine	object	Experiment table
More strange liquids and tools.	更多奇怪的液体和工具。 [geng duo qi guai de ye ti he gong ju 。]	examine	object	Experiment cabinet
Looks like a door to me.	对我来说就像一扇门。 [dui wo lai shuo jiu xiang yi shan men 。]	examine	object	Door
A wall.	一堵墙。 [yi du qiang 。]	examine	object	Wall
Sneaky little peephole...	偷偷摸摸的小窥视孔... [tou tou mo mo de xiao kui shi kong ...]	examine	object	Peephole
Hard rock.	硬摇滚。 [ying yao gun 。]	examine	object	Rubble
A collapsed wall.	倒塌的墙。 [dao ta de qiang 。]	examine	object	Collapsed wall
A bench.	一条长凳。 [yi tiao zhang deng 。]	examine	object	Bench
A stand with lit candles and hymns written on paper.	一个摊位上点着蜡烛，纸上写着赞美诗。 [yi ge tan wei shang dian zhao la zhu ， zhi shang xie zhe zan mei shi 。]	examine	object	Stand
A stand with lit candles.	一个点燃蜡烛的摊位。 [yi ge dian ran la zhu de tan wei 。]	examine	object	Stand
A candle stand.	一个烛台。 [yi ge zhu tai 。]	examine	object	Candle stand
A chest of drawers.	一个抽屉柜。 [yi ge chou ti gui 。]	examine	object	Drawers
A nice-looking wardrobe.	一个好看的衣柜。 [yi ge hao kan de yi gui 。]	examine	object	Wardrobe
An appliance used for cooking.	用来做饭的器具。 [yong lai zuo fan de qi ju 。]	examine	object	Cooking range
A clock.	一个时钟。 [yi ge shi zhong 。]	examine	object	Clock
A potted plant.	一种盆栽植物。 [yi zhong pen zai zhi wu 。]	examine	object	Potted plant
A larder.	一个食品储藏室。 [yi ge shi pin chu cang shi 。]	examine	object	Larder
Allows access to the basement.	允许进入地下室。 [yun xu jin ru di xia shi 。]	examine	object	Ladder
Stairs leading up.	楼梯通向上方。 [lou ti tong xiang shang fang 。]	examine	object	Stairs
The steering wheel was probably here once.	方向盘可能曾经在这里过。 [fang xiang pan ke neng ceng jing zai zhe li guo 。]	examine	object	Support
A cannon.	一门大炮。 [yi men da pao 。]	examine	object	Cannon
A broken cannon.	一门坏掉的大炮。 [yi men huai diao de da pao 。]	examine	object	Broken cannon
A ladder leading up to the deck of the ship.	通向船甲板的梯子。 [tong xiang chuan jia ban de ti zi 。]	examine	object	Ladder
A ladder leading down to the hull of the ship.	一个梯子通向船体。 [yi ge ti zi tong xiang chuan ti 。]	examine	object	Ladder
There is no way in.	没有办法进去。 [mei you ban fa jin qu 。]	examine	object	Locked door
Cabbage...yuck!	卷心菜……恶心！ [juan xin cai …… e xin ！]	examine	object	Cabbage
These look a little waterlogged.	这些看起来有点浸水。 [zhe xie kan qi lai you dian jin shui 。]	examine	object	Stairs
Nice handiwork there.	那里的手工不错。 [na li de shou gong bu cuo 。]	examine	object	Stairs
I hope these haven't been tampered with...	我希望这些没有被篡改... [wo xi wang zhe xie mei you bei cuan gai ...]	examine	object	Stairs
More than a little rickety.	不仅仅是有点摇摇欲坠。 [bu jin jin shi you dian yao yao yu zhui 。]	examine	object	Stairs
Seem a lot sturdier now.	现在看起来坚强了很多。 [xian zai kan qi lai jian qiang le hen duo 。]	examine	object	Stairs
A ladder leading up.	一个梯子通向上面。 [yi ge ti zi tong xiang shang mian 。]	examine	object	Ladder
Well built granary.	粮仓建得很好。 [liang cang jian de hen hao 。]	examine	object	Granary wall
Grain can be put in here for milling.	谷物可以放在这里进行碾磨。 [gu wu ke yi fang zai zhe li jin xing nian mo 。]	examine	object	Hopper
This lever will dump the hopper's contents into the mill works.	该杠杆会将料斗中的内容物倾倒到工厂中。 [gai gang gan hui jiang liao dou zhong de nei rong wu qing dao dao gong chang zhong 。]	examine	object	Lever
A black rock wall with some more recent repairs.	黑色岩墙，最近进行了一些修复。 [hei se yan qiang ， zui jin jin xing le yi xie xiu fu 。]	examine	object	Rock wall
A crate with the top off.	一个箱子，顶部已关闭。 [yi ge xiang zi ， ding bu yi guan bi 。]	examine	object	Crate
You are not worthy... yet.	你还不值得... [ni hai bu zhi de ...]	examine	object	Chest of Champions
A lectern.	一个讲台。 [yi ge jiang tai 。]	examine	object	Lectern
A collapsed door.	一扇倒塌的门。 [yi shan dao ta de men 。]	examine	object	Door
Can be lit.	可以点亮。 [ke yi dian liang 。]	examine	object	Fuse
Marv - he looks sick.	马夫——他看起来病了。 [ma fu —— ta kan qi lai bing le 。]	examine	object	Marv (sick)
Marv - He looks very sick - scary!	马夫 - 他看起来病得很重 - 可怕！ [ma fu  -  ta kan qi lai bing de hen zhong  -  ke pa ！]	examine	object	Marv (very sick)
Marv - He'd look sick, if he resembled a human!	马夫 - 如果他像人类的话，他看起来就很恶心！ [ma fu  -  ru guo ta xiang ren lei de hua ， ta kan qi lai jiu hen e xin ！]	examine	object	Marv (ghastly!)
Marv - He looks much better now.	马夫 - 他现在看起来好多了。 [ma fu  -  ta xian zai kan qi lai hao duo le 。]	examine	object	Marv (Well)
Hank - he looks sick.	汉克——他看起来病了。 [han ke —— ta kan qi lai bing le 。]	examine	object	Hank (sick)
Hank - He looks very sick - scary!	汉克 - 他看起来病得很重 - 可怕！ [han ke  -  ta kan qi lai bing de hen zhong  -  ke pa ！]	examine	object	Hank (very sick)
Hank - He'd look sick, if he resembled a human!	汉克——如果他像人的话，他看起来就很恶心！ [han ke —— ru guo ta xiang ren de hua ， ta kan qi lai jiu hen e xin ！]	examine	object	Hank (ghastly!)
Hank - He looks much better now.	汉克 - 他现在看起来好多了。 [han ke  -  ta xian zai kan qi lai hao duo le 。]	examine	object	Hank (Well)
Wilf - he looks sick.	威尔夫——他看起来病了。 [wei er fu —— ta kan qi lai bing le 。]	examine	object	Wilf (sick)
Wilf - He looks very sick - scary!	威尔夫 - 他看起来病得很重 - 可怕！ [wei er fu  -  ta kan qi lai bing de hen zhong  -  ke pa ！]	examine	object	Wilf (very sick)
Wilf - He'd look sick, if he resembled a human!	威尔夫 - 如果他像人类，他看起来就会生病！ [wei er fu  -  ru guo ta xiang ren lei ， ta kan qi lai jiu hui sheng bing ！]	examine	object	Wilf (ghastly!)
Wilf - He looks much better now.	威尔夫 - 他现在看起来好多了。 [wei er fu  -  ta xian zai kan qi lai hao duo le 。]	examine	object	Wilf (Well)
Sarah - she looks sick.	莎拉 - 她看起来病了。 [sha la  -  ta kan qi lai bing le 。]	examine	object	Sarah (sick!)
Sarah - She looks very sick - scary!	莎拉 - 她看起来病得很重 - 可怕！ [sha la  -  ta kan qi lai bing de hen zhong  -  ke pa ！]	examine	object	Sarah (very sick!)
Sarah - She'd look sick, if she resembled a human!	莎拉 - 如果她像人类的话，她看起来会很恶心！ [sha la  -  ru guo ta xiang ren lei de hua ， ta kan qi lai hui hen e xin ！]	examine	object	Sarah (ghastly!)
She seems to be all better.	她似乎一切都好多了。 [ta si hu yi qie dou hao duo le 。]	examine	object	Sarah (Well)
Rachel - she looks sick.	雷切尔 - 她看起来病了。 [lei qie er  -  ta kan qi lai bing le 。]	examine	object	Rachel (sick)
Rachel - She looks very sick - scary!	雷切尔 - 她看起来病得很重 - 可怕！ [lei qie er  -  ta kan qi lai bing de hen zhong  -  ke pa ！]	examine	object	Rachel (very sick)
Rachel - She'd look sick, if she resembled a human!	雷切尔 - 如果她像人类的话，她看起来会很恶心！ [lei qie er  -  ru guo ta xiang ren lei de hua ， ta kan qi lai hui hen e xin ！]	examine	object	Rachel (ghastly!)
Rachel - She looks much better now.	雷切尔 - 她现在看起来好多了。 [lei qie er  -  ta xian zai kan qi lai hao duo le 。]	examine	object	Rachel (Well)
The body has totally disappeared.	身体已经完全消失了。 [shen ti yi jing wan quan xiao shi le 。]	examine	object	Empty clothes
A stalagmite protrudes from the floor.	石笋从地板上伸出来。 [shi sun cong di ban shang shen chu lai 。]	examine	object	Stalagmite
A larger stalagmite.	更大的石笋。 [geng da de shi sun 。]	examine	object	Large stalagmite
Conjoined stalagmites.	连体石笋。 [lian ti shi sun 。]	examine	object	Connected stalagmites
That white dot looks like an eye!	那个白点看起来像一只眼睛！ [na ge bai dian kan qi lai xiang yi zhi yan jing ！]	examine	object	Molanisk
A big, slimy lump of rock.	一块又大又粘的岩石。 [yi kuai you da you zhan de yan shi 。]	examine	object	Rock
A slippery-looking rock.	一块看上去很滑的岩石。 [yi kuai kan shang qu hen hua de yan shi 。]	examine	object	Rock
A tunnel I can squeeze through.	一条我可以挤过去的隧道。 [yi tiao wo ke yi ji guo qu de sui dao 。]	examine	object	Tunnel
I could swing across this like monkey bars.	我可以像单杠一样在上面荡来荡去。 [wo ke yi xiang dan gang yi yang zai shang mian dang lai dang qu 。]	examine	object	Ladder
I can balance on this cable.	我可以在这条电缆上保持平衡。 [wo ke yi zai zhe tiao dian lan shang bao chi ping heng 。]	examine	object	Cable
Maybe I could balance on this cable.	也许我可以在这条电缆上保持平衡。 [ye xu wo ke yi zai zhe tiao dian lan shang bao chi ping heng 。]	examine	object	Cable
A broken lamppost with the cable leading to the other side.	一根破损的灯柱，电缆通向另一侧。 [yi gen po sun de deng zhu ， dian lan tong xiang ling yi ce 。]	examine	object	Lamppost
A lamppost with a cable hanging down.	灯柱上垂着一根电缆。 [deng zhu shang chui zhe yi gen dian lan 。]	examine	object	Lamppost
Thick wire.	粗线。 [cu xian 。]	examine	object	Cable
A pylon with a cable hanging down.	一根电缆塔悬垂下来。 [yi gen dian lan ta xuan chui xia lai 。]	examine	object	Pylon
A very tall pylon.	一个很高的塔。 [yi ge hen gao de ta 。]	examine	object	Pylon
A slimy, stone ladder back up to Dorgesh-Kaan.	通往多尔格什-卡恩的黏糊糊的石梯。 [tong wang duo er ge shen - ka en de nian hu hu de shi ti 。]	examine	object	Ladder
A slimy, stone ladder down to the cave floor.	一条黏糊糊的石梯通向洞穴地面。 [yi tiao nian hu hu de shi ti tong xiang dong xue di mian 。]	examine	object	Ladder
Hot, metal stairs.	炎热的金属楼梯。 [yan re de jin shu lou ti 。]	examine	object	Stairs
A large, dirty boiler.	一个又大又脏的锅炉。 [yi ge you da you zang de guo lu 。]	examine	object	Dial
What do they do?	他们做什么？ [ta men zuo shen me ？]	examine	object	Levers
Looks like it hasn't been used for years.	看起来已经很多年没有使用了。 [kan qi lai yi jing hen duo nian mei you shi yong le 。]	examine	object	Console
They're old, but I think they're safe.	他们老了，但我认为他们很安全。 [ta men lao le ， dan wo ren wei ta men hen an quan 。]	examine	object	Stairs
Blocked up by huge bones and reinforced with metal!	被巨大的骨头挡住，并用金属加固！ [bei ju da de gu tou dang zhu ， bing yong jin shu jia gu ！]	examine	object	Blocked tunnel
I could fire a grapple at that...	我可以用抓斗射击... [wo ke yi yong zhua dou she ji ...]	examine	object	Pylon
A buckled pylon leans over the middle of the chasm.	一个弯曲的塔架倾斜在裂缝的中间。 [yi ge wan qu de ta jia qing xie zai lie feng de zhong jian 。]	examine	object	Pylon
I could climb down but not back up.	我可以爬下来，但不能再爬起来。 [wo ke yi pa xia lai ， dan bu neng zai pa qi lai 。]	examine	object	Rocks
I can climb down.	我可以爬下来。 [wo ke yi pa xia lai 。]	examine	object	Ladder top
I could climb down here but not back up.	我可以从这里爬下来，但不能再爬回来。 [wo ke yi cong zhe li pa xia lai ， dan bu neng zai pa hui lai 。]	examine	object	Rocks
Kalphite Lair - mostly harmless.	Kalphite Lair - 大部分是无害的。 [Kalphite Lair -  da bu fen shi wu hai de 。]	examine	object	Sign
A well-made bench.	一张做工精良的长凳。 [yi zhang zuo gong jing liang de zhang deng 。]	examine	object	Bench
A well-made stone stool.	制作精良的石凳。 [zhi zuo jing liang de shi deng 。]	examine	object	Stool
A shelf with stuff on it.	一个架子，上面放着东西。 [yi ge jia zi ， shang mian fang zhe dong xi 。]	examine	object	Shelf
A well-made stone table.	一张做工精良的石桌。 [yi zhang zuo gong jing liang de shi zhuo 。]	examine	object	Table
Looks comfy...for a goblin.	对于妖精来说，看起来很舒服。 [dui yu yao jing lai shuo ， kan qi lai hen shu fu 。]	examine	object	Chair
A large ornate table.	一张华丽的大桌子。 [yi zhang hua li de da zhuo zi 。]	examine	object	Table
An ornamented goblin bed.	一张装饰精美的妖精床。 [yi zhang zhuang shi jing mei de yao jing chuang 。]	examine	object	Bed
A double-sized goblin bed. Looks comfy.	一张双人妖精床。看起来很舒服。 [yi zhang shuang ren yao jing chuang 。 kan qi lai hen shu fu 。]	examine	object	Bed
A metal bound stone chest.	一个金属绑定的石箱。 [yi ge jin shu bang ding de shi xiang 。]	examine	object	Chest
An open metal bound stone chest.	一个打开的金属装订石箱。 [yi ge da kai de jin shu zhuang ding shi xiang 。]	examine	object	Chest
A solid stone ladder.	坚固的石梯。 [jian gu de shi ti 。]	examine	object	Ladder
A shelf with various things on it.	一个架子，上面放着各种各样的东西。 [yi ge jia zi ， shang mian fang zhe ge zhong ge yang de dong xi 。]	examine	object	Shelf
A standard stone table.	一张标准的石桌。 [yi zhang biao zhun de shi zhuo 。]	examine	object	Table
A standard stone stool.	标准的石凳。 [biao zhun de shi deng 。]	examine	object	Stool
A stone chair.	一把石椅。 [yi ba shi yi 。]	examine	object	Chair
A large stone table.	一张大石桌。 [yi zhang da shi zhuo 。]	examine	object	Table
A small single bed... Sleepy time!	一张小单人床... 睡觉时间！ [yi zhang xiao dan ren chuang ...  shui jiao shi jian ！]	examine	object	Bed
A large double bed... Double sleepy time!	一张大双人床...双重睡眠时间！ [yi zhang da shuang ren chuang ... shuang chong shui mian shi jian ！]	examine	object	Bed
A stone chest.	一个石箱。 [yi ge shi xiang 。]	examine	object	Chest
An open stone chest.	一个打开的石箱。 [yi ge da kai de shi xiang 。]	examine	object	Chest
A makeshift bone ladder.	一个临时的骨梯。 [yi ge lin shi de gu ti 。]	examine	object	Ladder
A chair for members of the Dorgeshuun Council.	Dorgeshuun 理事会成员的主席。 [Dorgeshuun  li shi hui cheng yuan de zhu xi 。]	examine	object	Chair
A chair for the head of the Dorgeshuun Council.	多格舒恩理事会主席的主席。 [duo ge shu en li shi hui zhu xi de zhu xi 。]	examine	object	Chair
The councillors of Dorgeshuun use this huge stone table.	多尔格舒恩的议员们使用这张巨大的石桌。 [duo er ge shu en de yi yuan men shi yong zhe zhang ju da de shi zhuo 。]	examine	object	Table
Dorgeshuun symbols are carved into the wall.	墙上刻有 Dorgeshuun 符号。 [qiang shang ke you  Dorgeshuun  fu hao 。]	examine	object	Carving
A revered member of the Council, carved in stone.	一位受人尊敬的议会成员，刻在石头上。 [yi wei shou ren zun jing de yi hui cheng yuan ， ke zai shi tou shang 。]	examine	object	Statue
A former head of the Council, carved in stone.	石刻的前任议会主席。 [shi ke de qian ren yi hui zhu xi 。]	examine	object	Bust
Be careful; it's hot!	当心;很热！ [dang xin ; hen re ！]	examine	object	Range
A busy goblin has left the sink running.	一个忙碌的妖精让水槽一直开着。 [yi ge mang lu de yao jing rang shui cao yi zhi kai zhe 。]	examine	object	Sink
For the preparation of scrummy food.	用于准备美味食物。 [yong yu zhun bei mei wei shi wu 。]	examine	object	Kitchen table
They are suspended from the wall.	它们悬挂在墙上。 [ta men xuan gua zai qiang shang 。]	examine	object	Pots
Cluttered stone shelves.	杂乱的石架子。 [za luan de shi jia zi 。]	examine	object	Shelves
Messy!	凌乱的！ [ling luan de ！]	examine	object	Shelves
The bowl on the shelf has been inverted.	架子上的碗已经倒置了。 [jia zi shang de wan yi jing dao zhi le 。]	examine	object	Shelves
A very hot furnace.	一个非常热的炉子。 [yi ge fei chang re de lu zi 。]	examine	object	Furnace
Used to fan the flames.	用来煽风点火。 [yong lai shan feng dian huo 。]	examine	object	Bellows
Carries the smoke to the roof of the cavern.	将烟雾带到洞穴的顶部。 [jiang yan wu dai dao dong xue de ding bu 。]	examine	object	Chimney
It keeps the room warm.	它使房间保持温暖。 [ta shi fang jian bao chi wen nuan 。]	examine	object	Chimney pipe
Three anvils in one.	三砧合一。 [san zhen he yi 。]	examine	object	Anvil
A sandpit used for glassmaking.	用于玻璃制造的沙坑。 [yong yu bo li zhi zao de sha keng 。]	examine	object	Sandpit
Smmmokin'!	嗯！ [n ！]	examine	object	Chimney
Noisy and dangerous; don't get too close.	吵闹且危险；不要靠得太近。 [chao nao qie wei xian ； bu yao kao de tai jin 。]	examine	object	Wire machine
The wire is collected here.	电线收集在这里。 [dian xian shou ji zai zhe li 。]	examine	object	Wire
The guard is there for a reason.	守卫在那里是有原因的。 [shou wei zai na li shi you yuan yin de 。]	examine	object	Cogs
Bad for your health, kids!	对你的健康有害，孩子们！ [dui ni de jian kang you hai ， hai zi men ！]	examine	object	Smoke
They'll eat your clothes.	他们会吃掉你的衣服。 [ta men hui chi diao ni de yi fu 。]	examine	object	Moths
A light that will zap those pesky flies.	一盏灯可以消灭那些讨厌的苍蝇。 [yi zhan deng ke yi xiao mie na xie tao yan de cang ying 。]	examine	object	Zapper
A large metal lamppost.	一根大金属灯柱。 [yi gen da jin shu deng zhu 。]	examine	object	Lamppost
The cable connects the lampposts.	电缆连接灯柱。 [dian lan lian jie deng zhu 。]	examine	object	Cable
The cable terminates here.	电缆在此终止。 [dian lan zai ci zhong zhi 。]	examine	object	Cable
The cable goes into the wall here.	电缆从这里进入墙壁。 [dian lan cong zhe li jin ru qiang bi 。]	examine	object	Cable
A bright light.	一道明亮的光。 [yi dao ming liang de guang 。]	examine	object	Lamp
Powered by Dorgeshuun magic.	由 Dorgeshun 魔法提供动力。 [you  Dorgeshun  mo fa ti gong dong li 。]	examine	object	Lamp
The magic orb has been removed.	魔法球已被移除。 [mo fa qiu yi bei yi chu 。]	examine	object	Empty lamp
Selling cave goblin fast food.	卖山洞妖精快餐。 [mai shan dong yao jing kuai can 。]	examine	object	Market stall
Get your lamps here!	来这里拿你的灯！ [lai zhe li na ni de deng ！]	examine	object	Lamp stall
A still for oil.	石油蒸馏器。 [shi you zheng liu qi 。]	examine	object	Lamp still
Get your armour here!	在这里获取你的盔甲！ [zai zhe li huo qu ni de kui jia ！]	examine	object	Armour stall
To control the masses.	来控制群众。 [lai kong zhi qun zhong 。]	examine	object	Barrier
Lets the littlest goblins out of their enclosure.	让最小的妖精离开他们的围栏。 [rang zui xiao de yao jing li kai ta men de wei lan 。]	examine	object	Gate
Keeps the littlest goblins in their enclosure.	将最小的妖精关在围栏里。 [jiang zui xiao de yao jing guan zai wei lan li 。]	examine	object	Gate
You would need mini fillets to use it.	您需要迷你鱼片才能使用它。 [nin xu yao mi ni yu pian cai neng shi yong ta 。]	examine	object	Toy range
Looks like the real thing.	看起来像真的。 [kan qi lai xiang zhen de 。]	examine	object	Toy sink
The runes look familiar.	这些符文看起来很熟悉。 [zhe xie fu wen kan qi lai hen shu xi 。]	examine	object	Play blocks
It has been carved from stone.	它是用石头雕刻而成的。 [ta shi yong shi tou diao ke er cheng de 。]	examine	object	Crib
It must mean something.	它一定意味着什么。 [ta yi ding yi wei zhe shen me 。]	examine	object	Chalk patterns
Strange symbols.	奇怪的符号。 [qi guai de fu hao 。]	examine	object	Chalk patterns
What does it mean?	这是什么意思？ [zhe shi shen me yi si ？]	examine	object	Chalk patterns
They have been chalked onto the floor.	它们已被粉笔写在地板上。 [ta men yi bei fen bi xie zai di ban shang 。]	examine	object	Chalk patterns
Maybe it means something.	也许这意味着什么。 [ye xu zhe yi wei zhe shen me 。]	examine	object	Chalk patterns
It looks as though it has been scuffed.	看起来好像已经被磨损了。 [kan qi lai hao xiang yi jing bei mo sun le 。]	examine	object	Chalk patterns
Each shape fits into a corresponding hole.	每个形状都适合相应的孔。 [mei ge xing zhuang dou shi he xiang ying de kong 。]	examine	object	Shape puzzle
Not the kind you can eat.	不是可以吃的那种。 [bu shi ke yi chi de na zhong 。]	examine	object	Mushrooms
An albino fern.	一种白化蕨类植物。 [yi zhong bai hua jue lei zhi wu 。]	examine	object	Fern
A subterranean fern.	一种地下蕨类植物。 [yi zhong di xia jue lei zhi wu 。]	examine	object	Fern
How does this plant photosynthesise?	这种植物如何进行光合作用？ [zhe zhong zhi wu ru he jin xing guang he zuo yong ？]	examine	object	Fern
This plant is flowering.	这种植物正在开花。 [zhe zhong zhi wu zheng zai kai hua 。]	examine	object	Flowering fern
It has a seed pod.	它有一个种子荚。 [ta you yi ge zhong zi jia 。]	examine	object	Flowering fern
It contains lots of bones.	它含有大量的骨头。 [ta han you da liang de gu tou 。]	examine	object	Box
It has carved bone supports.	它有雕刻的骨头支撑。 [ta you diao ke de gu tou zhi cheng 。]	examine	object	Counter
Quality bones are lined up on the rack.	优质骨头排列在架子上。 [you zhi gu tou pai lie zai jia zi shang 。]	examine	object	Bone rack
These will be clubs one day.	有一天这些将成为俱乐部。 [you yi tian zhe xie jiang cheng wei ju le bu 。]	examine	object	Bone rack
Get your weapons here.	在这里拿到你的武器。 [zai zhe li na dao ni de wu qi 。]	examine	object	Bone rack
Deposit your monies here.	将您的钱存入此处。 [jiang nin de qian cun ru ci chu 。]	examine	object	Bank booth
Banking business can be conducted here.	可以在这里办理银行业务。 [ke yi zai zhe li ban li yin hang ye wu 。]	examine	object	Desk
Looks very safe.	看起来很安全。 [kan qi lai hen an quan 。]	examine	object	Bank safe
Looks dangerous.	看起来很危险。 [kan qi lai hen wei xian 。]	examine	object	Thingymajig
Hair-raising.	令人毛骨悚然。 [ling ren mao gu song ran 。]	examine	object	Oojimaflip
It holds up the strange magic ball.	它托起了奇怪的魔法球。 [ta tuo qi le qi guai de mo fa qiu 。]	examine	object	Plinth
It looks really cool.	看起来真的很酷。 [kan qi lai zhen de hen ku 。]	examine	object	Magic ball
Fragile glass globes, a hammer and a vice?	易碎的玻璃球、锤子和虎钳？ [yi sui de bo li qiu 、 chui zi he hu qian ？]	examine	object	Workbench
An interesting beetle that Zanik caught in the caves.	扎尼克在洞穴中捕获的一种有趣的甲虫。 [zha ni ke zai dong xue zhong bu huo de yi zhong you qu de jia chong 。]	examine	object	Beetle
A trophy from Zanik's early frog-hunting days.	扎尼克早期狩猎青蛙时的战利品。 [zha ni ke zao qi shou lie qing wa shi de zhan li pin 。]	examine	object	Frog
An ordinary table.	一张普通的桌子。 [yi zhang pu tong de zhuo zi 。]	examine	object	Table
A shelf with some things that Zanik has collected.	一个架子上放着扎尼克收集的一些东西。 [yi ge jia zi shang fang zhe zha ni ke shou ji de yi xie dong xi 。]	examine	object	Shelf
A large piece of fungus used as a seat.	一大块木耳用作座位。 [yi da kuai mu er yong zuo zuo wei 。]	examine	object	Fungus seat
This moth grew to giant size and Zanik hunted it down.	这只飞蛾长得巨大，扎尼克追捕了它。 [zhe zhi fei e zhang de ju da ， zha ni ke zhui bu le ta 。]	examine	object	Moth
A bust of an important person.	一个重要人物的半身像。 [yi ge zhong yao ren wu de ban shen xiang 。]	examine	object	Bust
A very well-made chair.	一把做工非常精良的椅子。 [yi ba zuo gong fei chang jing liang de yi zi 。]	examine	object	Chair
A very well-made table.	一张做工非常精良的桌子。 [yi zhang zuo gong fei chang jing liang de zhuo zi 。]	examine	object	Table
The scribe has been writing here.	文士一直在这里写字。 [wen shi yi zhi zai zhe li xie zi 。]	examine	object	Table
The scribe's notes are scattered across the table.	抄写员的笔记散落在桌子上。 [chao xie yuan de bi ji san luo zai zhuo zi shang 。]	examine	object	Table
A table covered in scrolls and a pen.	一张桌子上摆满了卷轴和一支笔。 [yi zhang zhuo zi shang bai man le juan zhou he yi zhi bi 。]	examine	object	Table
A shelf of Dorgeshuun history books.	书架上摆着多格舒恩历史书。 [shu jia shang bai zhe duo ge shu en li shi shu 。]	examine	object	Bookshelf
A squelchy fungus doormat.	吱吱作响的真菌门垫。 [zhi zhi zuo xiang de zhen jun men dian 。]	examine	object	Fungus doormat
Another squelchy fungus doormat.	另一个吱吱作响的真菌门垫。 [ling yi ge zhi zhi zuo xiang de zhen jun men dian 。]	examine	object	Fungus doormat
Yet another squelchy fungus doormat.	又一个发出吱吱声的真菌门垫。 [you yi ge fa chu zhi zhi sheng de zhen jun men dian 。]	examine	object	Fungus doormat
A stack of storage crates.	一堆储物箱。 [yi dui chu wu xiang 。]	examine	object	Crates
A storage crate.	一个储物箱。 [yi ge chu wu xiang 。]	examine	object	Crate
Water drips down this wall.	水从这堵墙上滴下来。 [shui cong zhe du qiang shang di xia lai 。]	examine	object	Water
I wonder where they go.	我想知道他们去哪儿了。 [wo xiang zhi dao ta men qu na er le 。]	examine	object	Stairs
Leads to the goblin caves.	通往妖精洞穴。 [tong wang yao jing dong xue 。]	examine	object	Bone door
Mmmm...tasty frog roast?	嗯……美味的烤青蛙吗？ [n …… mei wei de kao qing wa ma ？]	examine	object	Frog spit
Bad for your health, kids.	对你的健康有害，孩子们。 [dui ni de jian kang you hai ， hai zi men 。]	examine	object	Smoke
The magic orb seems to be broken.	魔法球似乎被打破了。 [mo fa qiu si hu bei da po le 。]	examine	object	Broken lamp
A blacksmith's hammer and tongs.	铁匠的锤子和钳子。 [tie jiang de chui zi he qian zi 。]	examine	object	Tools
Some blacksmith tools hanging on the wall.	墙上挂着一些铁匠工具。 [qiang shang gua zhe yi xie tie jiang gong ju 。]	examine	object	Tools
Stacked, ready to be forged.	堆叠起来，准备锻造。 [dui die qi lai ， zhun bei duan zao 。]	examine	object	Metal
These tools are well-used.	这些工具都很好用。 [zhe xie gong ju dou hen hao yong 。]	examine	object	Tools
Not just made by man...	不只是人类制造的... [bu zhi shi ren lei zhi zao de ...]	examine	object	Fire
Leads down to another part of the city.	通往城市的另一部分。 [tong wang cheng shi de ling yi bu fen 。]	examine	object	Doorway
A broken cart with nothing much in it.	一辆破车，里面什么也没有。 [yi liang po che ， li mian shen me ye mei you 。]	examine	object	Broken cart
A statue of Saradomin.	萨拉多明的雕像。 [sa la duo ming de diao xiang 。]	examine	object	Statue
Looks like the fire has gone out.	看来火已经灭了。 [kan lai huo yi jing mie le 。]	examine	object	Camp fire
Stairs leading upwards out of the tunnel.	通往隧道外的楼梯向上。 [tong wang sui dao wai de lou ti xiang shang 。]	examine	object	Stairs
The floor.	地板。 [di ban 。]	examine	object	Floor
Helping lost souls complete their journey.	帮助迷失的灵魂完成他们的旅程。 [bang zhu mi shi de ling hun wan cheng ta men de lv cheng 。]	examine	object	Soul boat
Turn to open the gate.	转身打开门。 [zhuan shen da kai men 。]	examine	object	Iron Winch
A wall of fire. Crossable... but painful.	一道火墙。可以穿越……但是很痛苦。 [yi dao huo qiang 。 ke yi chuan yue …… dan shi hen tong ku 。]	examine	object	Flames
Steam seems to be condensing into the pot. Neat trick!	蒸汽似乎在锅中凝结。巧妙的技巧！ [zheng qi si hu zai guo zhong ning jie 。 qiao miao de ji qiao ！]	examine	object	Uncooking pot
