english	translation	category	sub_category	source
A sapphire glacialis. It doesn't look as pretentious as its name sounds.		examine	npc	Sapphire glacialis
It's a ruby harvest butterfly.		examine	npc	Ruby harvest
A retired mining engineer.		examine	npc	Mercy
He looks a tad upset.		examine	npc	Angry barbarian spirit
Do not fear the Reaper.		examine	npc	Death
A zombie. He looks pretty dead.		examine	npc	Zombie
Legs 11, good at bingo but bad at doing handstands.		examine	npc	Most of a Zombie
He seems to be a little legless.		examine	npc	Most of a Zombie
A zombie, with a bit of a bald spot.		examine	npc	Zombie
A zombie, with a major bald spot!		examine	npc	Most of a Zombie
I bet I could grab that...		examine	npc	Zombie Head
A zombie, he could probably do with a bath.		examine	npc	Zombie
Half the man he used to be.		examine	npc	Half-Zombie
Clearly someones better half.		examine	npc	Other Half-Zombie
A friendly little pet.		examine	npc	Wily cat
Wild and hellish.		examine	npc	Wily hellcat
A hellish little pet.		examine	npc	Hell-kitten
A friendly not-so little pet.		examine	npc	Overgrown cat
A hellish not-so little pet.		examine	npc	Overgrown hellcat
Ascending to rest.		examine	npc	Peaceful barbarian spirit
I mine in ma' mine, where I mine all da time...		examine	npc	Miner
Salty old sea dog.		examine	npc	Murphy
Pretty barmaid.		examine	npc	Sam
A large snake that thrives in swamps.		examine	npc	Swamp snake
A dead snake that thrived in the swamp, until it met you.		examine	npc	Swamp snake
Arrghhh... A ghast!		examine	npc	Ghast
Euew.		examine	npc	Giant snail
The shadowy remains of a long-departed soul.		examine	npc	Riyl shadow
I wonder if he'd let me borrow his axe?		examine	npc	Zombie
He is one, but he's not alright.		examine	npc	Undead Lumberjack
A spiky barricade.		examine	npc	Barricade
Bright eyes.		examine	npc	Rabbit
A master at farming.		examine	npc	Master Farmer
Insurance investigator extraordinaire.		examine	npc	Elnock Inquisitor
An impling.		examine	npc	Immenizz
She tends the wheat.		examine	npc	Fairy Aeryka
He looks a little lost.		examine	npc	Wandering impling
An angry little imp. Grrr.		examine	npc	Imp defender
Run away! Run away!		examine	npc	Penance Queen
What's it looking at?		examine	npc	Queen spawn
An egg launcher!		examine	npc	Egg launcher
Holy Mole-y!		examine	npc	Giant Mole
I will call him, Mini Mole.		examine	npc	Baby Mole
Mooooooooooooole.		examine	npc	Baby Mole
Moley, moley, moley!		examine	npc	Baby Mole
That one is carrying someone!		examine	npc	Light creature
An ancient giant serpent.		examine	npc	Juna
He looks like he's seen the inside of a few tombs.		examine	npc	Simon Templeton
A pyramid block.		examine	npc	Pyramid block
Entrance clerk for the Brimhaven Agility Arena.		examine	npc	Cap'n Izzy No-Beard
A servant to Viggora.		examine	npc	Raulyn
Annoying flappy thing.		examine	npc	Giant bat
He likes to paaaarty!		examine	npc	Party Pete
You'd need a tin opener to get him out.		examine	npc	Knight
A winter elemental.		examine	npc	Winter Elemental
An autumn elemental.		examine	npc	Autumn Elemental
He's in charge of the Crafting Guild.		examine	npc	Master Crafter
He works in the Crafting Guild.		examine	npc	Master Crafter
He wanders around the Crafting Guild pretending to be working.		examine	npc	Master Crafter
... an' da whole place is mine, from da rocks to da slime!		examine	npc	Miner
M C Pickaxe in da house!		examine	npc	Miner
Bert seems to be covered in sand from head to toe.		examine	npc	Bert
A hairy, smelly, grazing animal.		examine	npc	Yak
Like an icecube's big, fat uncle.		examine	npc	Iceberg
A floating chunk of ice.		examine	npc	Iceberg
An impressive-looking troll.		examine	npc	Ice Troll King
An ice troll youngling. All brawn and no loot.		examine	npc	Frenzied ice troll runt
A male troll wielding a large club. All brawn and no loot.		examine	npc	Frenzied ice troll male
An ice troll with a bag of rocks. All brawn and no loot.		examine	npc	Frenzied ice troll female
A large ice troll. All brawn and no loot.		examine	npc	Frenzied ice troll grunt
Physician to Neitiznot's militia.		examine	npc	Bork Sigmundson
A master at gardening.		examine	npc	Martin the Master Gardener
A magical frog.		examine	npc	Frog
A very small storm.		examine	npc	Storm cloud
Manages the fairies.		examine	npc	Co-ordinator
How am I funny - like a clown?		examine	npc	Slim Louie
As far back as I can remember, I always wanted to be a gangster.		examine	npc	Fat Rocco
Guardian of the market gate.		examine	npc	Gatekeeper
A practitioner of dark arts.		examine	npc	Zandar Horfyre
They're going to sing to you - and you won't enjoy it.		examine	npc	Zanaris choir
A walking thorn bush!		examine	npc	Tanglefoot
An animated shrub.		examine	npc	Baby tanglefoot
An aggressive bush.		examine	npc	Baby tanglefoot
He's been posted here to prevent people entering a dangerous area.		examine	npc	Gatekeeper
Likes to cook with mushrooms.		examine	npc	Fairy chef
A three-headed gigantic hound. Guardian of the River of Souls.		examine	npc	Cerberus
A tortured soul, summoned from the river to do the bidding of Cerberus.		examine	npc	Summoned Soul
Patchy the pirate.		examine	npc	Patchy
He has been turned to stone.		examine	npc	King Arthur
Born in the death throes of an Abyssal Sire.		examine	npc	Abyssal orphan
A higher order of abyssal demon.		examine	npc	Abyssal Sire
It's disorientated... for now.		examine	npc	Abyssal Sire
The Sire walks.		examine	npc	Abyssal Sire
It's manipulating the Nexus for its own protection.		examine	npc	Abyssal Sire
This is not going to hurt... but it might tickle.		examine	npc	TzRek-Jad
He runs a mining store.		examine	npc	Drogo dwarf
The mace salesman.		examine	npc	Flynn
An armourer.		examine	npc	Wayne
I wonder if he wants to buy my junk?		examine	npc	Dwarf
A young woman running a pet insurance business.		examine	npc	Probita
It's desperate.		examine	npc	Abyssal Sire
A protrusion from the Nexus.		examine	npc	Tentacle
The tentacle is controlled by the Sire.		examine	npc	Tentacle
The Sire has temporarily lost control of the tentacle.		examine	npc	Tentacle
Provides vital gases to support a Sire in stasis.		examine	npc	Respiratory system
It appears to be dying.		examine	npc	Vent
A juvenile spawn.		examine	npc	Spawn
A mature spawn.		examine	npc	Scion
An amazingly agile lady.		examine	npc	Grace
Grace's dog, Mark.		examine	npc	Mark
Designer of the 2013 Player Designed Content Roof Top Agility Courses.		examine	npc	BigRedJapan
A human skull used as a ball.		examine	npc	Skullball
He's in charge of the Skullball Course.		examine	npc	Skullball Boss
He's in charge of the Agility Course.		examine	npc	Agility Boss
A skullball guide.		examine	npc	Skullball Trainer
A werewolf agility trainer.		examine	npc	Agility Trainer
Have you brought him the stick yet?		examine	npc	Agility Trainer
Looks like he's guarding a trapdoor...		examine	npc	Werewolf
He's dying.		examine	npc	Knight
I bet it's not made of chocolate...		examine	npc	Egg
Moving eggs are worrying...		examine	npc	Egg
I wonder what was inside it?		examine	npc	Egg
A sandy outcrop.		examine	npc	Sandy rocks
A Fremennik raider.		examine	npc	Jarvald
A fearsome magical water creature.		examine	npc	Wallasalki
It wasn't a rock... it was a rock lobster!		examine	npc	Rock lobster
A Rock.		examine	npc	Rock
If I didn't know better, I'd swear there's something in there...		examine	npc	Suspicious water
A sneaky, spiny, subterranean sea-dwelling scamp.		examine	npc	Spinolyp
A camel who has the soul of a poet.		examine	npc	Al the Camel
A camel whose love is unrequited.		examine	npc	Elly the Camel
A camel who wants to fly some day.		examine	npc	Ollie the Camel
A camel who likes to rest.		examine	npc	Cam the Camel
A camel who's come from the south.		examine	npc	Alice the Camel
A camel who wants to see the world.		examine	npc	Neferti the Camel
A young boy handing out flyers.		examine	npc	Ali the Leaflet Dropper
One of Ali Morrisane's associates. Has a big hammer.		examine	npc	Ali the Smith
One of Ali Morrisane's associates. Carries a rake.		examine	npc	Ali the Farmer
One of Ali Morrisane's associates. Those scissors look sharp.		examine	npc	Ali the Tailor
One of Ali Morrisane's associates. Looks like he's seen a lot of fighting.		examine	npc	Ali the Guard
Keeps this magic area tidy.		examine	npc	Sweeper
The book moves by itself!		examine	npc	Flying Book
A powerful Saradominist justiciar.		examine	npc	Justiciar Zachariah
A guardian of the arena.		examine	npc	Entrance Guardian
It's nice to be useful for a change.		examine	npc	Pet rock
Equipment that moves by itself!		examine	npc	Charmed Warrior
Task master.		examine	npc	Secretary
The head secretary of the Purple Pewter mining company.		examine	npc	Purple Pewter Secretary
The head secretary of the Yellow Fortune mining company.		examine	npc	Yellow Fortune Secretary
The head secretary of the Blue Opal mining company.		examine	npc	Blue Opal Secretary
The head secretary of the Green Gemstone mining company.		examine	npc	Green Gemstone Secretary
The head secretary of the White Chisel mining company.		examine	npc	White Chisel Secretary
The head secretary of the Silver Cog mining company.		examine	npc	Silver Cog Secretary
The head secretary of the Brown Engine mining company.		examine	npc	Brown Engine Secretary
The head secretary of the Red Axe mining company.		examine	npc	Red Axe Secretary
Looks very young.		examine	npc	Orlando Smith
An aged expert in natural history.		examine	npc	Natural historian
Bloodsuckers!		examine	npc	Leech display
Slugs of the sea variety.		examine	npc	Sea slugs display
A house on its back.		examine	npc	Snail display
A cheeky little monkey.		examine	npc	Monkey display
A scaly little fellow.		examine	npc	Lizard display
Nice suit.		examine	npc	Penguin display
He's got the hump.		examine	npc	Camel display
Terrifying!		examine	npc	Terrorbird display
Looks like a fire-breather.		examine	npc	Dragon display
Needs a good square meal.		examine	npc	Wyvern display
A huge beast.		examine	npc	Battle tortoise display
Loves making molehills.		examine	npc	Mole display
A brave adventurer.		examine	npc	Torrcs
Looks like he knows a thing or two.		examine	npc	Marfet
A trader for the Purple Pewter mining company.		examine	npc	Trader
A trader for the Blue Opal mining company.		examine	npc	Trader
A trader for the Yellow Fortune mining company.		examine	npc	Trader
A trader for the Green Gemstone mining company.		examine	npc	Trader
A trader for the White Chisel mining company.		examine	npc	Trader
A trader for the Silver Cog mining company.		examine	npc	Trader
A trader for the Brown Engine mining company.		examine	npc	Trader
A trader for the Red Axe mining company.		examine	npc	Trader
He is regulating the flow of goods on the trade floor and maintaining order.		examine	npc	Trade Referee
He is the Supreme Commander of all regiments of the Black Guard.		examine	npc	Supreme Commander
An elite member of the Black Guard.		examine	npc	Black Guard Berserker
A gnome traveller, visiting Keldagrim.		examine	npc	Gnome traveller
Keeps order in the ranging guild.		examine	npc	Guard
The keeper of the gates to the ranging guild.		examine	npc	Ranging Guild Doorman
An expert leatherworker.		examine	npc	Leatherworker
Supplier of Rangers armour.		examine	npc	Armour salesman
Supplier of Archery equipment.		examine	npc	Bow and Arrow salesman
Tower keeper and competition judge.		examine	npc	Tower Advisor
Defender of the north tower.		examine	npc	Tower Archer
Defender of the east tower.		examine	npc	Tower Archer
Defender of the south tower.		examine	npc	Tower Archer
Defender of the west tower.		examine	npc	Tower Archer
Supplier of authentic throwing weapons.		examine	npc	Tribal Weapon Salesman
Overseer of the Archery competition.		examine	npc	Competition Judge
Sells equipment in exchange for archery tickets.		examine	npc	Ticket Merchant
He looks a bit drunk.		examine	npc	Jimmy
He looks fair and reliable.		examine	npc	Ref
A large tortoise.		examine	npc	Tortoise
Massive beast of War with extra Gnome.		examine	npc	Tortoise
Small, even by gnome standards.		examine	npc	Gnome child
He can advise on training.		examine	npc	Gnome trainer
Banks gnomish things.		examine	npc	Gnome banker
He looks embarrassed.		examine	npc	Captain Errdo
A Gnome Arrow-chucker		examine	npc	Gnome Archer
Yee haa!		examine	npc	Gnome Driver
A battle mage of the gnomish variety.		examine	npc	Gnome Mage
The battle tortoise commander. Sir!		examine	npc	Lieutenant Schepbur
The cruel tortoise trainer. Boo!		examine	npc	Trainer Nacklepen
A slithering serpent that likes to hide in the bush.		examine	npc	Bush snake
A mass of angry wet.		examine	npc	Tempoross
A flying bloodsucker.		examine	npc	Large mosquito
A swarm of three highly agile mosquitoes.		examine	npc	Mosquito swarm
Tracking down clues with logic and a pipe.		examine	npc	Bloodhound
He looks real nasty, smells bad too.		examine	npc	Khazard warlord (hard)
How did this get in here?		examine	npc	Cow (hard)
Damages nearby monsters.		examine	npc	Zapper
A swarm of five highly agile mosquitoes.		examine	npc	Mosquito swarm
An undead victim of some ancient murderous ritual; his skin appears deep green.		examine	npc	Broodoo victim
An undead victim of some ancient murderous ritual; his skin appears pale yellow.		examine	npc	Broodoo victim
An undead victim of some ancient murderous ritual; his skin is pale and drawn.		examine	npc	Broodoo victim
A goblin with big bulging eyes.		examine	npc	Cave goblin
The Master Carpenter who runs Mahogany Homes.		examine	npc	Amy
A giant skeleton or a giant's skeleton?		examine	npc	Giant skeleton
A skeleton in a dress!		examine	npc	Skeleton
Achingly thin.		examine	npc	Skeleton
Look: another skeleton.		examine	npc	Skeleton
That skeleton's grinning at me.		examine	npc	Skeleton
He needs a tan.		examine	npc	Skeleton
How do you know if a skeleton's male or female?		examine	npc	Skeleton
He obviously hasn't realised he's dead.		examine	npc	Skeleton
Put some meat on those bones!		examine	npc	Skeleton
Could his name be 'Lurch'?		examine	npc	Zombie
Mostly 'armless.		examine	npc	Zombie
Has anybody told him he's dead?		examine	npc	Zombie
Dave? Is that you?		examine	npc	Zombie
Why don't zombies ever wash?		examine	npc	Zombie
A shambling pile of rotten flesh.		examine	npc	Zombie
He needs lessons on walking.		examine	npc	Zombie
Fred, the undead.		examine	npc	Zombie
One of the undead.		examine	npc	Zombie
A disgusting zombie.		examine	npc	Zombie
Somebody tell him he's already dead!		examine	npc	Zombie
He sure looks grave.		examine	npc	Zombie
Can't a body get any rest around here?		examine	npc	Zombie
At least he's not legless.		examine	npc	Zombie
All skin and bones.		examine	npc	Zombie
Why zombies? Why now?		examine	npc	Zombie
A rotten one.		examine	npc	Zombie
Brains...		examine	npc	Zombie
An angry skeleton.		examine	npc	Skeleton
Cross bones.		examine	npc	Skeleton
A terrifying statue.		examine	npc	Terror dog statue
A terrifying dog beast.		examine	npc	Terror dog
A mad man.		examine	npc	Tarn
I preferred him when he was human.		examine	npc	Mutant tarn
The Abyss stares back.		examine	npc	Eye
Son of Santa, mildly bored.		examine	npc	Jack Frost
Looks heavy...		examine	npc	Boulder
A retired insurance broker.		examine	npc	Gelin
A mistress of the arcane arts - aka finance.		examine	npc	Financial Seer
It looks like something's moving under here.		examine	npc	Fishing spot
I wouldn't want to eat his Porridge.		examine	npc	Callisto
That'll get your arachnophobia going...		examine	npc	Venenatis
A master of the arcane arts - aka finance.		examine	npc	Financial Wizard
He can look after your money.		examine	npc	Magnus Gram
A dead master of the arcane arts - aka finance.		examine	npc	Financial Wizard
Has a distinguished air about him.		examine	npc	Barker
A lycanthrope shopkeeper.		examine	npc	Fidelio
Has a faint smell of chemicals about him.		examine	npc	Sbott
Seems a jolly chap.		examine	npc	Roavar
Seems very well-off.		examine	npc	Herquin
He seems to run the cocktail bar.		examine	npc	Blurberry
He serves cocktails.		examine	npc	Barman
A family baker, from the North.		examine	npc	Romily Weaklax
He's guarding the Motherlode Mine.		examine	npc	Guard
He smells a bit.		examine	npc	Prospector Percy
It's getting cleaned in the channel of water.		examine	npc	Pay-dirt
Professional miners don't actually whistle while they work.		examine	npc	Miner
Designer of the 2014 Player Designed Content Motherlode Mine.		examine	npc	Runite Minor
He became a miner after his agoraphobia stopped him doing Sailing.		examine	npc	Miner
Mine mine mine mine MINE!		examine	npc	Miner
Mine mine mine mine HIS!		examine	npc	Miner
He could have been a great ballet dancer if they'd let him try.		examine	npc	Miner
Secretly, he'd like to rescue princesses and eat mushrooms.		examine	npc	Miner
He's supporting 3 small children. Very small children.		examine	npc	Miner
Keeps order in Seers bank.		examine	npc	Guard
Keeps order in Seers and Catherby bank.		examine	npc	Guard
Master of all clues.		examine	npc	Sherlock
A follower of Bandos.		examine	npc	Bandosian guard
The good doctor.		examine	npc	Dr Ford
She runs a little chapel here.		examine	npc	Sister Scarophia
It's dripping with molten lava.		examine	npc	Lava dragon
He ent such a bad guy.		examine	npc	Ent
A keeper of peace within the crystal city of Prifddinas.		examine	npc	Prifddinas guard
A collector of ancient artefacts.		examine	npc	Mandrith
Runite that's come alive!		examine	npc	Runite Golem
A very strong rogue.		examine	npc	Rogue
A woolly, elephantine monster.		examine	npc	Mammoth
An elder, more dangerous kind of druid.		examine	npc	Elder Chaos druid
ONLY THE TRUE LORD & KING OF THE LANDS CAN LIFT HIS BURDEN!		examine	npc	Vet'ion
Can never possibly go hungry.		examine	npc	Skeleton Hellhound
Queen of the Scorpions.		examine	npc	Scorpia
It lives to protect its queen.		examine	npc	Scorpia's guardian
When academics go bad...		examine	npc	Crazy archaeologist
Someone should get out of the lab once in a while...		examine	npc	Chaos Fanatic
How the...?		examine	npc	Miniature chaotic clouds
Like a pet rock for giants.		examine	npc	Boulder
A source of energy.		examine	npc	Energy sprite
Wouldn't want that sleeping at the end of my bed.		examine	npc	Dagannoth Supreme Jr.
Has the same temper as its father.		examine	npc	Dagannoth Prime Jr.
Has the same temper as it's father.		examine	npc	Dagannoth Prime Jr.
They do say if you like it you should put a ring on it.		examine	npc	Dagannoth Rex Jr.
Is it a bird, is it... no it's a bird.		examine	npc	Kree'arra Jr.
Totally unintelligible.		examine	npc	General Graardor Jr.
Somehow a junior even though she's named after her spawn mother!		examine	npc	Zilyana Jr.
Where did he even come from?		examine	npc	K'ril Tsutsaroth Jr.
Keep Molin', molin' molin' molin'!		examine	npc	Baby Mole
Not quite the full royalty yet.		examine	npc	Prince Black Dragon
Suggests there's a king nearby.		examine	npc	Kalphite Princess
*cough*		examine	npc	Smoke Devil
How.... is it walking?		examine	npc	Kraken
Run away! Run aw... wait, it's tiny...		examine	npc	Penance Pet
He applied to be the Drunken Dwarf, but failed the intelligence test.		examine	npc	Miner
Parrot on shoulder... wooden leg... skull and crossbones... yup, definitely a pirate.		examine	npc	Captain Bentley
How... is it walking?		examine	npc	Kraken
The lowest maintenance pet you will ever have.		examine	npc	Pet rock
A fishbowl with a Tiny Bluefish in it.		examine	npc	Fishbowl
A fishbowl with a Tiny Greenfish in it.		examine	npc	Fishbowl
A fishbowl with a Tiny Spinefish in it.		examine	npc	Fishbowl
Mod John C		examine	npc	John
Being excessively polite by knocking heads with his staff.		examine	npc	Guard
He's a wiz with valuables.		examine	npc	Financial Wizard
A long-legged bird that likes to fish.		examine	npc	Heron
A chaotic death spawn.		examine	npc	Chaotic death spawn
Fluffy and cute, keep away from fire!		examine	npc	Baby Chinchompa
Rock with attitude.		examine	npc	Rock Golem
Likes fish... hates people.		examine	npc	River troll
He's got a message for someone.		examine	npc	Postie Pete
The angry dead.		examine	npc	Shade
A lazy undertaker.		examine	npc	Leo
A large fire demon.		examine	npc	Pyrelord
A mystic from a race created during the darker days of Kourend.		examine	npc	Lizardman shaman
An elegant tailor.		examine	npc	Osten
Takes care of the sandstone grinder, that thing must kick up a sandstorm when used.		examine	npc	Drew
Cheerful, helpful and optimistic, I'll bet.		examine	npc	Doomsayer
An expert on wine and viticulture.		examine	npc	Gallow
Fat vermin from the underworld.		examine	npc	Hell-Rat Behemoth
A bow wielding ninja monkey... what is he up to?		examine	npc	Monkey Archer
She looks rich and dangerous!		examine	npc	Nieve
He's looking a little more dangerous now.		examine	npc	Steve
He doesn't look very dangerous.		examine	npc	Steve
She doesn't look very dangerous.		examine	npc	Pieve
A good punching bag.		examine	npc	Combat Test
It looks like someone has tampered with its mind.		examine	npc	Maniacal monkey
An aeronautical assistant.		examine	npc	Assistant Le Smith
Like a guard, except short and hairy.		examine	npc	Monkey guard
Ruler of Ape Atoll.		examine	npc	Awowogei
A local farmer. He may be able to provide some useful information.		examine	npc	Gee
Looks like he's taken damage in the service of his kingdom.		examine	npc	Wounded soldier
Looks like she's taken damage in the service of her kingdom.		examine	npc	Wounded soldier
A Shayzien soldier, keeping watch.		examine	npc	Look-out
Looks like he could defend your money with force if necessary.		examine	npc	Banker
Looks like she could defend your money with force if necessary.		examine	npc	Banker
Leader of the Shayzien Intelligence Corps.		examine	npc	General Salara
Leader of the Shayzien Logistics Corps.		examine	npc	General Babacus
Leader of the Shayzien Engineering Corps.		examine	npc	General Kilian
Defending Kourend.		examine	npc	Soldier
He looks out of place.		examine	npc	New Recruit Tony
Nurses wounds.		examine	npc	Nurse Wooned
Nurses injuries.		examine	npc	Nurse Inn'Juree
Makes everything better.		examine	npc	Nurse Boubou
She isn't messing around.		examine	npc	Captain Rachelle
He's on a break.		examine	npc	Soldier
Getting stronger by the day.		examine	npc	Soldier
A skilled ranger of the Shayzien Army.		examine	npc	Ranger
You'd best do what she says.		examine	npc	Drill Sergeant
They're having an intense workout.		examine	npc	Soldier
A senior member of the Shayzien Intelligence Corps.		examine	npc	Captain Ginea
He's plotting something.		examine	npc	Gangster
He's up to no good.		examine	npc	Gangster
He'd never let his personal morality stand in the way of profit.		examine	npc	Gangster
She likes hitting people.		examine	npc	Gangster
She directs various nefarious activities around Kourend.		examine	npc	Gang boss
He directs various nefarious activities around Kourend.		examine	npc	Gang boss
The lowest rank.		examine	npc	Soldier (tier 1)
Not a very high rank.		examine	npc	Soldier (tier 2)
Ascending the ranks.		examine	npc	Soldier (tier 3)
Highly ranked.		examine	npc	Soldier (tier 4)
The elite.		examine	npc	Soldier (tier 5)
From a race created during the darker days of Kourend.		examine	npc	Lizardman
An elderly farmer.		examine	npc	Farmer Gricoller
He digs the saltpetre.		examine	npc	Konoo
The boss.		examine	npc	Ewesey
Carries the food to the soldiers.		examine	npc	Servery assistant
They say an army marches on its stomach.		examine	npc	Soldier
The troops need feeding.		examine	npc	Soldier
A regular army needs plenty of fibre.		examine	npc	Soldier
They're a rowdy bunch, but they're probably good at what they do.		examine	npc	Soldier
Physical training can give one quite an appetite.		examine	npc	Soldier
Director of the city kitchen.		examine	npc	Ramocean
Does the work.		examine	npc	Talia
A shopkeeper.		examine	npc	Horace
She sells farming supplies.		examine	npc	Vannah
She sells groceries.		examine	npc	Logava
It's moving, it's talking, but the brain has clearly taken a vacation.		examine	npc	Farmer
The Descent of Man.		examine	npc	Farmer
Civilised schmivilised.		examine	npc	Farmer
She runs the bar.		examine	npc	Golova
Likes to keep the place looking good.		examine	npc	Richard
Clearly a farmer.		examine	npc	Dale
Tilling the soil... by hand.		examine	npc	Farmer
He looks rather fond of his garden.		examine	npc	Farmer Hayfield
A big fan of fresh fish.		examine	npc	Frankie
He trades fishing supplies.		examine	npc	Tynan
He's an angler hunting for grubs.		examine	npc	Nicholas
He's in charge of the docks.		examine	npc	Dockmaster
Works on the docks for a living.		examine	npc	Dock worker
Looks like she'd be delighted to take your stuff.		examine	npc	Banker
Looks like he'd be delighted to take your stuff.		examine	npc	Banker
There's something shady about this one.		examine	npc	Captain Khaled
On the lookout for smugglers and thieves.		examine	npc	Patrolman
He's fishing for something.		examine	npc	Fisherman
It looks like his life is a struggle.		examine	npc	Poor looking man
It looks like her life is a struggle.		examine	npc	Poor looking woman
A merchant.		examine	npc	Leenz
An official with a seemingly important job.		examine	npc	Port Official
A ship captain.		examine	npc	Captain Janaway
Works on the port.		examine	npc	Port worker
A traveling man.		examine	npc	Darren
A travelling woman.		examine	npc	Andrea
A traveling father and son.		examine	npc	Ross and Ben
A traveling adventurer.		examine	npc	Alexander
A holy looking fellow.		examine	npc	Charlie Brown
This creature has been dragged back from the grave.		examine	npc	Reanimated goblin
This druid has been dragged back from the grave.		examine	npc	Reanimated chaos druid
Oversees the acquisition of essence.		examine	npc	Clerris
His gaze is fixed on the River of Blood.		examine	npc	Okina
A soulful spirit.		examine	npc	Aretha
Looks like a dancing nun.		examine	npc	Sister Soul Jar
Chief Librarian.		examine	npc	Logosia
Assistant Librarian.		examine	npc	Biblia
A seeker of ancient knowledge.		examine	npc	Horphis
A library customer.		examine	npc	Villia
He's come a very long way from home.		examine	npc	Professor Gracklebone
Smells like a sea-farer.		examine	npc	Sam
Guardian of the Dark Altar.		examine	npc	Tyss
Keeping watch over the northern reaches of Kourend.		examine	npc	Trossa
A mage of the Arceuus Tower.		examine	npc	Tower Mage
Serves spirits.		examine	npc	Rassain
A priest of Arceuus.		examine	npc	Mofina
The repetitive journey helps concentrate the mind.		examine	npc	Novice
He may look like an otherworldly being, but he'll guard your worldly goods just fine.		examine	npc	Banker
She may look like an otherworldly being, but she'll guard your worldly goods just fine.		examine	npc	Banker
Is that a pet?!		examine	npc	Batt Mellamy
A spiritual resident of Arceuus.		examine	npc	Freald
The Jagex bat.		examine	npc	Cob
A researcher from the Wizards' Tower.		examine	npc	Wizard
He lives on the beach and tends the charcoal burners.		examine	npc	Smoggy
He guards the volcanic sulphur mines.		examine	npc	Toothy
She operates the ore-cleaning machinery of the blast mines.		examine	npc	Operator
It's being cleaned.		examine	npc	Blasted ore
He checks that all's in order in the lovakite mine.		examine	npc	Mine supervisor
She looks after people's stuff.		examine	npc	Banker
He looks after people's stuff.		examine	npc	Banker
A retired charcoal burner.		examine	npc	Moggy
A half-pint barman.		examine	npc	Fuggy
He shouldn't be allowed into a mine in this state.		examine	npc	Miner
Liver disease waiting to happen.		examine	npc	Miner
He's not actually drunk. He's just trying to fit in.		examine	npc	Miner
Wisdom may be found in the most unlikely places, but this isn't one of them.		examine	npc	Miner
One of Glough's escaped experiments.		examine	npc	Tortured gorilla
One of Glough's tortured creations.		examine	npc	Tortured gorilla
He's riding on the back of one of Glough's creations.		examine	npc	Kruk
A gnome consumed by his own wrath.		examine	npc	Glough
Head of the city guard.		examine	npc	Keef
One of the highest ranking trolls.		examine	npc	Kob
A high ranking troll.		examine	npc	Kob
That's a big shadow...		examine	npc	Looming shadow
A brave adventurer who looks a bit lost.		examine	npc	Kineer
A ranged store type of monkey.		examine	npc	Oobapohk
Bank with the monkey.		examine	npc	Jumaane
One of Glough's demonic creations.		examine	npc	Demonic gorilla
Glough's girlfriend.		examine	npc	Anita
Carado's girlfriend.		examine	npc	Anita
This Gnome is busy applying some kind of pasty material to the cave walls.		examine	npc	Bunkwicket
A member of the 10th squad.		examine	npc	Bunkwicket
Up up and away!		examine	npc	Captain Shoracks
Distributing weapons to those who need them.		examine	npc	Briget
Trades in runes.		examine	npc	Thyria
Trades in staves.		examine	npc	Filamina
It doesn't look like tin foil hats are all they're cracked up to be.		examine	npc	Maniacal monkey
Apparently these monkeys can shed their tails to escape danger.		examine	npc	Maniacal monkey
This monkey's tail has begun to grow back.		examine	npc	Maniacal monkey
This monkey's tail has almost completely regrown.		examine	npc	Maniacal monkey
I wonder if it sits.		examine	npc	Scurry
You're never more than six feet away from one.		examine	npc	Scurrius
An expert in natural history.		examine	npc	Historian Aldo
She runs the railroad.		examine	npc	Miriam
She works on the railroad.		examine	npc	Traxi
He works on the railroad.		examine	npc	Mogrim
Tracking down clues all over the world.		examine	npc	Bloodhound
An impling who is incredibly lucky.		examine	npc	Lucky impling
The head of the woodcutting guild.		examine	npc	Guildmaster Lars
Keeper of the Ent habitat.		examine	npc	Kai
She likes other people to cut down trees.		examine	npc	Perry
A very large foe that has been corrupted by the Dark Altar.		examine	npc	Hill Giant
A sandy boulder.		examine	npc	Sandy Boulder
The twisted tongue of evil.		examine	npc	Mutated Bloodveld
Needs cream...		examine	npc	Warped Jelly
One of Kourend's citizens.		examine	npc	Man
A wandering adventurer.		examine	npc	Lillia
A busy housewife.		examine	npc	Gertrude
A darkly altared demon.		examine	npc	Skotizo
Guard your ankles.		examine	npc	Reanimated demon spawn
A power emanates from this structure.		examine	npc	Awakened Altar
Power no longer emanates from this structure.		examine	npc	Altar
An impling who has done a lot of treasure trails.		examine	npc	Lucky impling
Give him a clue.		examine	npc	Watson
Tracking down clues all over Watson's house.		examine	npc	Gruff McScruff
A forgetful Fremennik bard.		examine	npc	Falo the Bard
He may be old, but you made him mad.		examine	npc	Ancient Wizard
Rather old and smells of cabbage.		examine	npc	Brassican Mage
A mysterious mage in search for the best fighters.		examine	npc	Lisa
They look absolutely crazy.		examine	npc	Nesty
Fairy ring maintenance division.		examine	npc	Fairy Fixit
A giant squirrel with beautiful markings.		examine	npc	Giant Squirrel
Don't be hasty.		examine	npc	Tangleroot
Raccoons, like pandas but worse.		examine	npc	Rocky
An abyssal rift guardian.		examine	npc	Rift guardian
He likes crushing stuff.		examine	npc	Wesley
Servant of the sacred flame.		examine	npc	Pyromancer
You should probably be helping them rather than examining them.		examine	npc	Incapacitated Pyromancer
Kissed by fire.		examine	npc	Ignisia
She likes trees and stuff.		examine	npc	Esther
