english	translation	category	sub_category	source
Bronze defender (broken)		name	item	Bronze defender (broken)
Iron defender (broken)		name	item	Iron defender (broken)
Steel defender (broken)		name	item	Steel defender (broken)
Black defender (broken)		name	item	Black defender (broken)
Mithril defender (broken)		name	item	Mithril defender (broken)
Adamant defender (broken)		name	item	Adamant defender (broken)
Rune defender (broken)		name	item	Rune defender (broken)
Dragon defender (broken)		name	item	Dragon defender (broken)
Void knight top (broken)		name	item	Void knight top (broken)
Elite void top (broken)		name	item	Elite void top (broken)
Void knight robe (broken)		name	item	Void knight robe (broken)
Elite void robe (broken)		name	item	Elite void robe (broken)
Void knight mace (broken)		name	item	Void knight mace (broken)
Void knight gloves (broken)		name	item	Void knight gloves (broken)
Void mage helm (broken)		name	item	Void mage helm (broken)
Void ranger helm (broken)		name	item	Void ranger helm (broken)
Void melee helm (broken)		name	item	Void melee helm (broken)
Decorative sword (broken)		name	item	Decorative sword (broken)
Decorative armour (broken)		name	item	Decorative armour (broken)
Decorative helm (broken)		name	item	Decorative helm (broken)
Decorative shield (broken)		name	item	Decorative shield (broken)
Fighter hat (broken)		name	item	Fighter hat (broken)
Ranger hat (broken)		name	item	Ranger hat (broken)
Healer hat (broken)		name	item	Healer hat (broken)
Fighter torso (broken)		name	item	Fighter torso (broken)
Penance skirt (broken)		name	item	Penance skirt (broken)
Elder chaos top		name	item	Elder chaos top
Elder chaos robe		name	item	Elder chaos robe
Catalytic rune pack		name	item	Catalytic rune pack
Elemental rune pack		name	item	Elemental rune pack
Adamant arrow pack		name	item	Adamant arrow pack
Bloody key		name	item	Bloody key
Survival token		name	item	Survival token
Stash units (easy)		name	item	Stash units (easy)
Stash units (medium)		name	item	Stash units (medium)
Stash units (hard)		name	item	Stash units (hard)
Stash units (elite)		name	item	Stash units (elite)
Stash units (master)		name	item	Stash units (master)
Saradomin halo (broken)		name	item	Saradomin halo (broken)
Zamorak halo (broken)		name	item	Zamorak halo (broken)
Guthix halo (broken)		name	item	Guthix halo (broken)
Reward casket (elite)		name	item	Reward casket (elite)
Reward casket (hard)		name	item	Reward casket (hard)
Reward casket (medium)		name	item	Reward casket (medium)
Reward casket (easy)		name	item	Reward casket (easy)
Stale baguette		name	item	Stale baguette
Bank filler		name	item	Bank filler
Elder chaos hood		name	item	Elder chaos hood
Wooden table		name	item	Wooden table
Waxwood bed		name	item	Waxwood bed
Carpet		name	item	Carpet
Wooden stool		name	item	Wooden stool
Rune arrow pack		name	item	Rune arrow pack
Bloodier key		name	item	Bloodier key
Fairy enchantment		name	item	Fairy enchantment
Ancient signet		name	item	Ancient signet
Lunar signet		name	item	Lunar signet
Arceuus signet		name	item	Arceuus signet
Ancient altar		name	item	Ancient altar
Lunar altar		name	item	Lunar altar
Dark altar		name	item	Dark altar
Occult altar		name	item	Occult altar
Mahogany adventure log		name	item	Mahogany adventure log
Gilded adventure log		name	item	Gilded adventure log
Marble adventure log		name	item	Marble adventure log
Basic jewellery box		name	item	Basic jewellery box
Fancy jewellery box		name	item	Fancy jewellery box
Ornate jewellery box		name	item	Ornate jewellery box
Boss lair display		name	item	Boss lair display
Mounted emblem		name	item	Mounted emblem
Mounted coins		name	item	Mounted coins
Cape hanger		name	item	Cape hanger
Quest list		name	item	Quest list
Tip jar		name	item	Tip jar
Fairy ring		name	item	Fairy ring
Spirit tree & fairy ring		name	item	Spirit tree & fairy ring
Topiary bush		name	item	Topiary bush
Restoration pool		name	item	Restoration pool
Revitalisation pool		name	item	Revitalisation pool
Rejuvenation pool		name	item	Rejuvenation pool
Fancy rejuvenation pool		name	item	Fancy rejuvenation pool
Ornate rejuvenation pool		name	item	Ornate rejuvenation pool
Zen theme		name	item	Zen theme
Otherworldly theme		name	item	Otherworldly theme
Volcanic theme		name	item	Volcanic theme
Redwood fence		name	item	Redwood fence
Obsidian fence		name	item	Obsidian fence
Teak garden bench		name	item	Teak garden bench
Gnome bench		name	item	Gnome bench
Marble decorative bench		name	item	Marble decorative bench
Obsidian decorative bench		name	item	Obsidian decorative bench
Superior garden		name	item	Superior garden
Achievement gallery		name	item	Achievement gallery
Ring of suffering (r)		name	item	Ring of suffering (r)
Ring of suffering (ri)		name	item	Ring of suffering (ri)
Giant squirrel		name	item	Giant squirrel
Tangleroot		name	item	Tangleroot
Rocky		name	item	Rocky
Rift guardian		name	item	Rift guardian
Phoenix		name	item	Phoenix
Bruma root		name	item	Bruma root
Bruma kindling		name	item	Bruma kindling
Rejuvenation potion (unf)		name	item	Rejuvenation potion (unf)
Bruma herb		name	item	Bruma herb
Rejuvenation potion (4)		name	item	Rejuvenation potion (4)
Rejuvenation potion (3)		name	item	Rejuvenation potion (3)
Rejuvenation potion (2)		name	item	Rejuvenation potion (2)
Rejuvenation potion (1)		name	item	Rejuvenation potion (1)
Supply crate		name	item	Supply crate
Pyromancer garb		name	item	Pyromancer garb
Pyromancer robe		name	item	Pyromancer robe
Pyromancer hood		name	item	Pyromancer hood
Pyromancer boots		name	item	Pyromancer boots
Warm gloves		name	item	Warm gloves
Tome of fire		name	item	Tome of fire
Tome of fire (empty)		name	item	Tome of fire (empty)
Burnt page		name	item	Burnt page
Bruma torch		name	item	Bruma torch
Imbued heart		name	item	Imbued heart
Leaf-bladed battleaxe		name	item	Leaf-bladed battleaxe
Mist battlestaff		name	item	Mist battlestaff
Mystic mist staff		name	item	Mystic mist staff
Dust battlestaff		name	item	Dust battlestaff
Mystic dust staff		name	item	Mystic dust staff
Empty jug pack		name	item	Empty jug pack
Combat dummy		name	item	Combat dummy
Undead combat dummy		name	item	Undead combat dummy
Bologa's blessing		name	item	Bologa's blessing
Zamorak's grapes		name	item	Zamorak's grapes
Zamorak's unfermented wine		name	item	Zamorak's unfermented wine
Giant key		name	item	Giant key
Hill giant club		name	item	Hill giant club
Ardougne max cape		name	item	Ardougne max cape
Ardougne max hood		name	item	Ardougne max hood
Manor key		name	item	Manor key
Ruby key		name	item	Ruby key
Emerald key		name	item	Emerald key
Sapphire key		name	item	Sapphire key
Notes		name	item	Notes
Banshee mask		name	item	Banshee mask
Banshee top		name	item	Banshee top
Banshee robe		name	item	Banshee robe
Hunting knife		name	item	Hunting knife
Killer's knife		name	item	Killer's knife
Ring of wealth (i5)		name	item	Ring of wealth (i5)
Ring of wealth (i4)		name	item	Ring of wealth (i4)
Ring of wealth (i3)		name	item	Ring of wealth (i3)
Ring of wealth (i2)		name	item	Ring of wealth (i2)
Ring of wealth (i1)		name	item	Ring of wealth (i1)
Extra supply crate		name	item	Extra supply crate
Hardcore ironman helm		name	item	Hardcore ironman helm
Hardcore ironman platebody		name	item	Hardcore ironman platebody
Hardcore ironman platelegs		name	item	Hardcore ironman platelegs
Smelly journal		name	item	Smelly journal
Empty gourd vial		name	item	Empty gourd vial
Water-filled gourd vial		name	item	Water-filled gourd vial
Snow globe		name	item	Snow globe
Sack of presents		name	item	Sack of presents
Giant present		name	item	Giant present
Corrupted helm		name	item	Corrupted helm
Corrupted platebody		name	item	Corrupted platebody
Corrupted platelegs		name	item	Corrupted platelegs
Corrupted plateskirt		name	item	Corrupted plateskirt
Corrupted kiteshield		name	item	Corrupted kiteshield
Dragon thrownaxe		name	item	Dragon thrownaxe
Olmlet		name	item	Olmlet
Cave worms		name	item	Cave worms
Raw pysk fish (0)		name	item	Raw pysk fish (0)
Pysk fish (0)		name	item	Pysk fish (0)
Raw suphi fish (1)		name	item	Raw suphi fish (1)
Suphi fish (1)		name	item	Suphi fish (1)
Raw leckish fish (2)		name	item	Raw leckish fish (2)
Leckish fish (2)		name	item	Leckish fish (2)
Raw brawk fish (3)		name	item	Raw brawk fish (3)
Brawk fish (3)		name	item	Brawk fish (3)
Raw mycil fish (4)		name	item	Raw mycil fish (4)
Mycil fish (4)		name	item	Mycil fish (4)
Raw roqed fish (5)		name	item	Raw roqed fish (5)
Roqed fish (5)		name	item	Roqed fish (5)
Raw kyren fish (6)		name	item	Raw kyren fish (6)
Kyren fish (6)		name	item	Kyren fish (6)
Burnt bat		name	item	Burnt bat
Raw guanic bat (0)		name	item	Raw guanic bat (0)
Guanic bat (0)		name	item	Guanic bat (0)
Raw prael bat (1)		name	item	Raw prael bat (1)
Prael bat (1)		name	item	Prael bat (1)
Raw giral bat (2)		name	item	Raw giral bat (2)
Giral bat (2)		name	item	Giral bat (2)
Raw phluxia bat (3)		name	item	Raw phluxia bat (3)
Phluxia bat (3)		name	item	Phluxia bat (3)
Raw kryket bat (4)		name	item	Raw kryket bat (4)
Kryket bat (4)		name	item	Kryket bat (4)
Raw murng bat (5)		name	item	Raw murng bat (5)
Murng bat (5)		name	item	Murng bat (5)
Raw psykk bat (6)		name	item	Raw psykk bat (6)
Psykk bat (6)		name	item	Psykk bat (6)
Keystone crystal		name	item	Keystone crystal
Cavern grubs		name	item	Cavern grubs
Creature keeper's journal		name	item	Creature keeper's journal
Nistirio's manifesto		name	item	Nistirio's manifesto
Tekton's journal		name	item	Tekton's journal
Medivaemia blossom		name	item	Medivaemia blossom
Transdimensional notes		name	item	Transdimensional notes
Vanguard judgement		name	item	Vanguard judgement
Houndmaster's diary		name	item	Houndmaster's diary
Dark journal		name	item	Dark journal
Grimy noxifer		name	item	Grimy noxifer
Noxifer		name	item	Noxifer
Noxifer seed		name	item	Noxifer seed
Grimy golpar		name	item	Grimy golpar
Golpar		name	item	Golpar
Golpar seed		name	item	Golpar seed
Grimy buchu leaf		name	item	Grimy buchu leaf
Buchu leaf		name	item	Buchu leaf
Buchu seed		name	item	Buchu seed
Stinkhorn mushroom		name	item	Stinkhorn mushroom
Endarkened juice		name	item	Endarkened juice
Cicely		name	item	Cicely
Elder (-)(1)		name	item	Elder (-)(1)
Elder (-)(2)		name	item	Elder (-)(2)
Elder (-)(3)		name	item	Elder (-)(3)
Elder (-)(4)		name	item	Elder (-)(4)
Elder potion (1)		name	item	Elder potion (1)
Elder potion (2)		name	item	Elder potion (2)
Elder potion (3)		name	item	Elder potion (3)
Elder potion (4)		name	item	Elder potion (4)
Elder (+)(1)		name	item	Elder (+)(1)
Elder (+)(2)		name	item	Elder (+)(2)
Elder (+)(3)		name	item	Elder (+)(3)
Elder (+)(4)		name	item	Elder (+)(4)
Twisted (-)(1)		name	item	Twisted (-)(1)
Twisted (-)(2)		name	item	Twisted (-)(2)
Twisted (-)(3)		name	item	Twisted (-)(3)
Twisted (-)(4)		name	item	Twisted (-)(4)
Twisted potion (1)		name	item	Twisted potion (1)
Twisted potion (2)		name	item	Twisted potion (2)
Twisted potion (3)		name	item	Twisted potion (3)
Twisted potion (4)		name	item	Twisted potion (4)
Twisted (+)(1)		name	item	Twisted (+)(1)
Twisted (+)(2)		name	item	Twisted (+)(2)
Twisted (+)(3)		name	item	Twisted (+)(3)
Twisted (+)(4)		name	item	Twisted (+)(4)
Kodai (-)(1)		name	item	Kodai (-)(1)
Kodai (-)(2)		name	item	Kodai (-)(2)
Kodai (-)(3)		name	item	Kodai (-)(3)
Kodai (-)(4)		name	item	Kodai (-)(4)
Kodai potion (1)		name	item	Kodai potion (1)
Kodai potion (2)		name	item	Kodai potion (2)
Kodai potion (3)		name	item	Kodai potion (3)
Kodai potion (4)		name	item	Kodai potion (4)
Kodai (+)(1)		name	item	Kodai (+)(1)
Kodai (+)(2)		name	item	Kodai (+)(2)
Kodai (+)(3)		name	item	Kodai (+)(3)
Kodai (+)(4)		name	item	Kodai (+)(4)
Revitalisation (-)(1)		name	item	Revitalisation (-)(1)
Revitalisation (-)(2)		name	item	Revitalisation (-)(2)
Revitalisation (-)(3)		name	item	Revitalisation (-)(3)
Revitalisation (-)(4)		name	item	Revitalisation (-)(4)
Revitalisation potion (1)		name	item	Revitalisation potion (1)
Revitalisation potion (2)		name	item	Revitalisation potion (2)
Revitalisation potion (3)		name	item	Revitalisation potion (3)
Revitalisation potion (4)		name	item	Revitalisation potion (4)
Revitalisation (+)(1)		name	item	Revitalisation (+)(1)
Revitalisation (+)(2)		name	item	Revitalisation (+)(2)
Revitalisation (+)(3)		name	item	Revitalisation (+)(3)
Revitalisation (+)(4)		name	item	Revitalisation (+)(4)
Prayer enhance (-)(1)		name	item	Prayer enhance (-)(1)
Prayer enhance (-)(2)		name	item	Prayer enhance (-)(2)
Prayer enhance (-)(3)		name	item	Prayer enhance (-)(3)
Prayer enhance (-)(4)		name	item	Prayer enhance (-)(4)
Prayer enhance (1)		name	item	Prayer enhance (1)
Prayer enhance (2)		name	item	Prayer enhance (2)
Prayer enhance (3)		name	item	Prayer enhance (3)
Prayer enhance (4)		name	item	Prayer enhance (4)
Prayer enhance (+)(1)		name	item	Prayer enhance (+)(1)
Prayer enhance (+)(2)		name	item	Prayer enhance (+)(2)
Prayer enhance (+)(3)		name	item	Prayer enhance (+)(3)
Prayer enhance (+)(4)		name	item	Prayer enhance (+)(4)
Xeric's aid (-)(1)		name	item	Xeric's aid (-)(1)
Xeric's aid (-)(2)		name	item	Xeric's aid (-)(2)
Xeric's aid (-)(3)		name	item	Xeric's aid (-)(3)
Xeric's aid (-)(4)		name	item	Xeric's aid (-)(4)
Xeric's aid (1)		name	item	Xeric's aid (1)
Xeric's aid (2)		name	item	Xeric's aid (2)
Xeric's aid (3)		name	item	Xeric's aid (3)
Xeric's aid (4)		name	item	Xeric's aid (4)
Xeric's aid (+)(1)		name	item	Xeric's aid (+)(1)
Xeric's aid (+)(2)		name	item	Xeric's aid (+)(2)
Xeric's aid (+)(3)		name	item	Xeric's aid (+)(3)
Xeric's aid (+)(4)		name	item	Xeric's aid (+)(4)
Overload (-)(1)		name	item	Overload (-)(1)
Overload (-)(2)		name	item	Overload (-)(2)
Overload (-)(3)		name	item	Overload (-)(3)
Overload (-)(4)		name	item	Overload (-)(4)
Overload (+)(1)		name	item	Overload (+)(1)
Overload (+)(2)		name	item	Overload (+)(2)
Overload (+)(3)		name	item	Overload (+)(3)
Overload (+)(4)		name	item	Overload (+)(4)
Twisted bow		name	item	Twisted bow
Twisted buckler		name	item	Twisted buckler
Elder maul		name	item	Elder maul
Kodai wand		name	item	Kodai wand
Dragon sword		name	item	Dragon sword
Dragon hunter crossbow		name	item	Dragon hunter crossbow
Dinh's bulwark		name	item	Dinh's bulwark
Ancestral hat		name	item	Ancestral hat
Ancestral robe top		name	item	Ancestral robe top
Ancestral robe bottom		name	item	Ancestral robe bottom
Dark relic		name	item	Dark relic
Dragon harpoon		name	item	Dragon harpoon
Infernal harpoon		name	item	Infernal harpoon
Infernal harpoon (uncharged)		name	item	Infernal harpoon (uncharged)
Dexterous prayer scroll		name	item	Dexterous prayer scroll
Mallignum root plank		name	item	Mallignum root plank
Small storage unit		name	item	Small storage unit
Medium storage unit		name	item	Medium storage unit
Large storage unit		name	item	Large storage unit
Kodai insignia		name	item	Kodai insignia
Ancient tablet		name	item	Ancient tablet
Torn prayer scroll		name	item	Torn prayer scroll
Ancestral robes set		name	item	Ancestral robes set
Arcane prayer scroll		name	item	Arcane prayer scroll
Opal ring		name	item	Opal ring
Jade ring		name	item	Jade ring
Topaz ring		name	item	Topaz ring
Opal necklace		name	item	Opal necklace
Jade necklace		name	item	Jade necklace
Topaz necklace		name	item	Topaz necklace
Opal amulet (u)		name	item	Opal amulet (u)
Jade amulet (u)		name	item	Jade amulet (u)
Topaz amulet (u)		name	item	Topaz amulet (u)
Opal amulet		name	item	Opal amulet
Jade amulet		name	item	Jade amulet
Topaz amulet		name	item	Topaz amulet
Opal bracelet		name	item	Opal bracelet
Jade bracelet		name	item	Jade bracelet
Topaz bracelet		name	item	Topaz bracelet
Ring of pursuit		name	item	Ring of pursuit
Ring of returning(5)		name	item	Ring of returning(5)
Ring of returning(4)		name	item	Ring of returning(4)
Ring of returning(3)		name	item	Ring of returning(3)
Ring of returning(2)		name	item	Ring of returning(2)
Ring of returning(1)		name	item	Ring of returning(1)
Efaritay's aid		name	item	Efaritay's aid
Dodgy necklace		name	item	Dodgy necklace
Necklace of passage(5)		name	item	Necklace of passage(5)
Necklace of passage(4)		name	item	Necklace of passage(4)
Necklace of passage(3)		name	item	Necklace of passage(3)
Necklace of passage(2)		name	item	Necklace of passage(2)
Necklace of passage(1)		name	item	Necklace of passage(1)
Necklace of faith		name	item	Necklace of faith
Amulet of bounty		name	item	Amulet of bounty
Amulet of chemistry		name	item	Amulet of chemistry
Burning amulet(5)		name	item	Burning amulet(5)
Burning amulet(4)		name	item	Burning amulet(4)
Burning amulet(3)		name	item	Burning amulet(3)
Burning amulet(2)		name	item	Burning amulet(2)
Burning amulet(1)		name	item	Burning amulet(1)
Expeditious bracelet		name	item	Expeditious bracelet
Flamtaer bracelet		name	item	Flamtaer bracelet
Bracelet of slaughter		name	item	Bracelet of slaughter
Lava staff upgrade kit		name	item	Lava staff upgrade kit
Invitation list		name	item	Invitation list
Birthday balloons		name	item	Birthday balloons
4th birthday hat		name	item	4th birthday hat
Servant's money bag		name	item	Servant's money bag
Easter egg helm		name	item	Easter egg helm
Fruity easter egg		name	item	Fruity easter egg
Fresh easter egg		name	item	Fresh easter egg
Bitter easter egg		name	item	Bitter easter egg
Earthy easter egg		name	item	Earthy easter egg
Spicy easter egg		name	item	Spicy easter egg
Meaty easter egg		name	item	Meaty easter egg
Salted easter egg		name	item	Salted easter egg
Rich easter egg		name	item	Rich easter egg
Fluffy easter egg		name	item	Fluffy easter egg
Smoked easter egg		name	item	Smoked easter egg
Fishy easter egg		name	item	Fishy easter egg
Crunchy easter egg		name	item	Crunchy easter egg
Fruity chocolate mix		name	item	Fruity chocolate mix
Fresh chocolate mix		name	item	Fresh chocolate mix
Bitter chocolate mix		name	item	Bitter chocolate mix
Earthy chocolate mix		name	item	Earthy chocolate mix
Spicy chocolate mix		name	item	Spicy chocolate mix
Meaty chocolate mix		name	item	Meaty chocolate mix
Salted chocolate mix		name	item	Salted chocolate mix
Rich chocolate mix		name	item	Rich chocolate mix
Fluffy chocolate mix		name	item	Fluffy chocolate mix
Smoked chocolate mix		name	item	Smoked chocolate mix
Fishy chocolate mix		name	item	Fishy chocolate mix
Crunchy chocolate mix		name	item	Crunchy chocolate mix
Wester banana		name	item	Wester banana
Wester papaya		name	item	Wester papaya
Wester lemon		name	item	Wester lemon
Bucket of wester sand		name	item	Bucket of wester sand
Wester spices		name	item	Wester spices
Beef fillet		name	item	Beef fillet
Sea salt		name	item	Sea salt
Gold fragment		name	item	Gold fragment
Fluffy feathers		name	item	Fluffy feathers
Wester fish		name	item	Wester fish
Wester chocolate		name	item	Wester chocolate
Egg mould		name	item	Egg mould
Slayer's staff (e)		name	item	Slayer's staff (e)
Slayer's enchantment		name	item	Slayer's enchantment
Enchanted scroll		name	item	Enchanted scroll
Enchanted quill		name	item	Enchanted quill
Mysterious orb		name	item	Mysterious orb
Copper's crimson collar		name	item	Copper's crimson collar
Purple slayer helmet		name	item	Purple slayer helmet
Purple slayer helmet (i)		name	item	Purple slayer helmet (i)
Slayer ring (eternal)		name	item	Slayer ring (eternal)
Eternal gem		name	item	Eternal gem
Skotos		name	item	Skotos
Dark claw		name	item	Dark claw
Skull sceptre (i)		name	item	Skull sceptre (i)
Tzhaar-hur		name	item	Tzhaar-hur
Obsidian armour set		name	item	Obsidian armour set
Infernal max hood		name	item	Infernal max hood
Infernal max cape		name	item	Infernal max cape
Infernal cape (broken)		name	item	Infernal cape (broken)
Infernal max cape (broken)		name	item	Infernal max cape (broken)
Jal-nib-rek		name	item	Jal-nib-rek
Infernal eel		name	item	Infernal eel
Infernal cape		name	item	Infernal cape
Obsidian helmet		name	item	Obsidian helmet
Obsidian platebody		name	item	Obsidian platebody
Obsidian platelegs		name	item	Obsidian platelegs
Rogue's equipment crate		name	item	Rogue's equipment crate
Red rainbow strand		name	item	Red rainbow strand
Orange rainbow strand		name	item	Orange rainbow strand
Yellow rainbow strand		name	item	Yellow rainbow strand
Green rainbow strand		name	item	Green rainbow strand
Blue rainbow strand		name	item	Blue rainbow strand
Purple rainbow strand		name	item	Purple rainbow strand
Rainbow scarf		name	item	Rainbow scarf
Amethyst broad bolts		name	item	Amethyst broad bolts
Amethyst javelin		name	item	Amethyst javelin
Amethyst javelin(p)		name	item	Amethyst javelin(p)
Amethyst javelin(p+)		name	item	Amethyst javelin(p+)
Amethyst javelin(p++)		name	item	Amethyst javelin(p++)
Amethyst arrow		name	item	Amethyst arrow
Amethyst fire arrow		name	item	Amethyst fire arrow
Amethyst fire arrow (lit)		name	item	Amethyst fire arrow (lit)
Amethyst arrow(p)		name	item	Amethyst arrow(p)
Amethyst arrow(p+)		name	item	Amethyst arrow(p+)
Amethyst arrow(p++)		name	item	Amethyst arrow(p++)
Amethyst bolt tips		name	item	Amethyst bolt tips
Unidentified minerals		name	item	Unidentified minerals
Mining gloves		name	item	Mining gloves
Superior mining gloves		name	item	Superior mining gloves
Amethyst		name	item	Amethyst
Amethyst arrowtips		name	item	Amethyst arrowtips
Amethyst javelin heads		name	item	Amethyst javelin heads
Hand fan		name	item	Hand fan
Minnow		name	item	Minnow
Master scroll book (empty)		name	item	Master scroll book (empty)
Master scroll book		name	item	Master scroll book
Brutal black dragon		name	item	Brutal black dragon
Expert mining gloves		name	item	Expert mining gloves
Karambwanji		name	item	Karambwanji
Wilderness cape		name	item	Wilderness cape
Wilderness champion amulet		name	item	Wilderness champion amulet
Champion's cape		name	item	Champion's cape
Teak seedling		name	item	Teak seedling
Mahogany seedling		name	item	Mahogany seedling
Teak seedling (w)		name	item	Teak seedling (w)
Mahogany seedling (w)		name	item	Mahogany seedling (w)
Teak sapling		name	item	Teak sapling
Mahogany sapling		name	item	Mahogany sapling
Ultracompost		name	item	Ultracompost
Teak seed		name	item	Teak seed
Mahogany seed		name	item	Mahogany seed
Seaweed spore		name	item	Seaweed spore
Giant seaweed		name	item	Giant seaweed
Fossil island wyvern		name	item	Fossil island wyvern
Herbi		name	item	Herbi
Herbiboar		name	item	Herbiboar
Bird house		name	item	Bird house
Oak bird house		name	item	Oak bird house
Willow bird house		name	item	Willow bird house
Teak bird house		name	item	Teak bird house
Sawmill proposal		name	item	Sawmill proposal
Sawmill agreement		name	item	Sawmill agreement
Bone charm		name	item	Bone charm
Potion of sealegs		name	item	Potion of sealegs
Iron ore fragment		name	item	Iron ore fragment
Silver ore fragment		name	item	Silver ore fragment
Coal fragment		name	item	Coal fragment
Gold ore fragment		name	item	Gold ore fragment
Mithril ore fragment		name	item	Mithril ore fragment
Adamantite ore fragment		name	item	Adamantite ore fragment
Runite ore fragment		name	item	Runite ore fragment
Heat-proof vessel		name	item	Heat-proof vessel
Large rock		name	item	Large rock
Volcanic mine teleport		name	item	Volcanic mine teleport
Calcite		name	item	Calcite
Pyrophosphite		name	item	Pyrophosphite
Small enriched bone		name	item	Small enriched bone
Medium enriched bone		name	item	Medium enriched bone
Large enriched bone		name	item	Large enriched bone
Rare enriched bone		name	item	Rare enriched bone
Numulite		name	item	Numulite
Unidentified small fossil		name	item	Unidentified small fossil
Unidentified medium fossil		name	item	Unidentified medium fossil
Unidentified large fossil		name	item	Unidentified large fossil
Unidentified rare fossil		name	item	Unidentified rare fossil
Small fossilised limbs		name	item	Small fossilised limbs
Small fossilised spine		name	item	Small fossilised spine
Small fossilised ribs		name	item	Small fossilised ribs
Small fossilised pelvis		name	item	Small fossilised pelvis
Small fossilised skull		name	item	Small fossilised skull
Medium fossilised limbs		name	item	Medium fossilised limbs
Medium fossilised spine		name	item	Medium fossilised spine
Medium fossilised ribs		name	item	Medium fossilised ribs
Medium fossilised pelvis		name	item	Medium fossilised pelvis
Medium fossilised skull		name	item	Medium fossilised skull
Fossilised roots		name	item	Fossilised roots
Fossilised stump		name	item	Fossilised stump
Fossilised branch		name	item	Fossilised branch
Fossilised leaf		name	item	Fossilised leaf
Fossilised mushroom		name	item	Fossilised mushroom
Large fossilised limbs		name	item	Large fossilised limbs
Large fossilised spine		name	item	Large fossilised spine
Large fossilised ribs		name	item	Large fossilised ribs
Large fossilised pelvis		name	item	Large fossilised pelvis
Large fossilised skull		name	item	Large fossilised skull
Rare fossilised limbs		name	item	Rare fossilised limbs
Rare fossilised spine		name	item	Rare fossilised spine
Rare fossilised ribs		name	item	Rare fossilised ribs
Rare fossilised pelvis		name	item	Rare fossilised pelvis
Rare fossilised skull		name	item	Rare fossilised skull
Rare fossilised tusk		name	item	Rare fossilised tusk
Volcanic ash		name	item	Volcanic ash
Hoop snake		name	item	Hoop snake
Sulliuscep cap		name	item	Sulliuscep cap
Archaeologist's diary		name	item	Archaeologist's diary
Ancient diary		name	item	Ancient diary
Ancient wyvern shield		name	item	Ancient wyvern shield
Wyvern visage		name	item	Wyvern visage
Granite boots		name	item	Granite boots
Granite longsword		name	item	Granite longsword
Merfolk trident		name	item	Merfolk trident
Drift net		name	item	Drift net
Pufferfish		name	item	Pufferfish
Mermaid's tear		name	item	Mermaid's tear
Fossil island note book		name	item	Fossil island note book
Scribbled note		name	item	Scribbled note
Partial note		name	item	Partial note
Ancient note		name	item	Ancient note
Ancient writings		name	item	Ancient writings
Experimental note		name	item	Experimental note
Paragraph of text		name	item	Paragraph of text
Musty smelling note		name	item	Musty smelling note
Hastily scrawled note		name	item	Hastily scrawled note
Old writing		name	item	Old writing
Short note		name	item	Short note
Uncooked mushroom pie		name	item	Uncooked mushroom pie
Half a mushroom pie		name	item	Half a mushroom pie
Mushroom pie		name	item	Mushroom pie
Bowl of fish		name	item	Bowl of fish
Runefest shield		name	item	Runefest shield
Ash covered tome		name	item	Ash covered tome
Tzhaar air rune pack		name	item	Tzhaar air rune pack
Tzhaar water rune pack		name	item	Tzhaar water rune pack
Tzhaar earth rune pack		name	item	Tzhaar earth rune pack
Tzhaar fire rune pack		name	item	Tzhaar fire rune pack
Death note		name	item	Death note
Murky potion		name	item	Murky potion
Spectral potion		name	item	Spectral potion
Tomberries		name	item	Tomberries
Tattered book		name	item	Tattered book
Carved gem		name	item	Carved gem
Time bubble		name	item	Time bubble
Traiborn note		name	item	Traiborn note
Jonas mask		name	item	Jonas mask
Diving helmet		name	item	Diving helmet
Brittle key		name	item	Brittle key
Granite dust		name	item	Granite dust
Granite cannonball		name	item	Granite cannonball
Black tourmaline core		name	item	Black tourmaline core
Guardian boots		name	item	Guardian boots
Granite gloves		name	item	Granite gloves
Granite ring		name	item	Granite ring
Granite hammer		name	item	Granite hammer
Jar of stone		name	item	Jar of stone
Noon		name	item	Noon
Midnight		name	item	Midnight
Granite ring (i)		name	item	Granite ring (i)
Rock thrownhammer		name	item	Rock thrownhammer
Varlamore envoy		name	item	Varlamore envoy
Royal accord of twill		name	item	Royal accord of twill
Kharedst's memoirs		name	item	Kharedst's memoirs
Lunch by the lancalliums		name	item	Lunch by the lancalliums
The fisher's flute		name	item	The fisher's flute
History and hearsay		name	item	History and hearsay
Jewellery of jubilation		name	item	Jewellery of jubilation
A dark disposition		name	item	A dark disposition
Secret page		name	item	Secret page
Imbued saradomin max cape		name	item	Imbued saradomin max cape
Imbued saradomin max hood		name	item	Imbued saradomin max hood
Imbued zamorak max cape		name	item	Imbued zamorak max cape
Imbued zamorak max hood		name	item	Imbued zamorak max hood
Imbued guthix max cape		name	item	Imbued guthix max cape
Imbued guthix max hood		name	item	Imbued guthix max hood
Obelisk		name	item	Obelisk
Imbued saradomin cape		name	item	Imbued saradomin cape
Imbued guthix cape		name	item	Imbued guthix cape
Imbued zamorak cape		name	item	Imbued zamorak cape
Justiciar's hand		name	item	Justiciar's hand
Ent's roots		name	item	Ent's roots
Demon's heart		name	item	Demon's heart
Enchanted symbol		name	item	Enchanted symbol
Revenant cave teleport		name	item	Revenant cave teleport
Ancient crystal		name	item	Ancient crystal
Ancient emblem		name	item	Ancient emblem
Ancient totem		name	item	Ancient totem
Ancient statuette		name	item	Ancient statuette
Bracelet of ethereum		name	item	Bracelet of ethereum
