english	translation	category	sub_category	source
Wave room 4.		examine	object	Four
Wave room 5.		examine	object	Five
Wave room 6.		examine	object	Six
Wave room 7.		examine	object	Seven
Wave room 8.		examine	object	Eight
Wave room 9.		examine	object	Nine
Wave room 10.		examine	object	Ten
This ladder leads down to the Penance fighting arena.		examine	object	Ladder
This ladder leads up to the barbarian military building.		examine	object	Ladder
A door to wave area 1.		examine	object	Door
A door to wave area 2.		examine	object	Door
A door to wave area 3.		examine	object	Door
A door to wave area 4.		examine	object	Door
A door to wave area 5.		examine	object	Door
A door to wave area 6.		examine	object	Door
A door to wave area 7.		examine	object	Door
A door to wave area 8.		examine	object	Door
A door to wave area 9.		examine	object	Door
A door to wave area 10.		examine	object	Door
Door to the quick-start room.		examine	object	Door
This ladder leads down to the recruitment arena.		examine	object	Ladder
The scroll has information on the quick-start room.		examine	object	Information scroll
Hot, hot, hot!		examine	object	Lava crater
A crater filled with poison.		examine	object	Poison crater
Hot and steamy lava!		examine	object	Lava crater
A deadly substance, to be sure!		examine	object	Poison crater
The Penance seem to come from here.		examine	object	Penance cave
The barricade should stop the Penance...for now.		examine	object	Penance cave
Provides items for the Attacker role.		examine	object	Attacker item machine
Gives stuff for the Defender.		examine	object	Defender item machine
Anyone playing Healer can get items from here.		examine	object	Healer item machine
Don't be shy!		examine	object	Horn of glory
Now that is just plain weird!		examine	object	Petrified mushroom
Devoid of spiky bits.		examine	object	Petrified mushroom
Wow! I can fire eggs!		examine	object	Egg launcher
I can put eggs in here.		examine	object	Hopper
Woo hoo! I can fire eggs!		examine	object	Egg launcher
A hopper for eggs.		examine	object	Egg hopper
Looks dangerous!		examine	object	Trap
The trapdoor is shut tight.		examine	object	Trapdoor
A very solid stone door.		examine	object	Vault
A private booth.		examine	object	Private bank booth
There's lots of weapons for sale here.		examine	object	Market stall
A stall of crafting goods.		examine	object	Craft stall
It's barricaded shut.		examine	object	Trapdoor
There's no way of getting in there.		examine	object	Gate
A workbench with clamps.		examine	object	Workbench
Tailor made for needlework supplies.		examine	object	Clothing shelves
An altar.		examine	object	Altar
A broken altar.		examine	object	Altar
Bits related to sewing.		examine	object	Cloth covered table
A mineral vein.		examine	object	Tin ore vein
There is no ore currently available in this vein.		examine	object	Depleted vein
A pillar I could stand on.		examine	object	Pillar
This ledge is allegedly made of stone.		examine	object	Ledge
Here to make the trap work.		examine	object	Trap bypass
There's something different about the floor.		examine	object	Floor
Looks jammed.		examine	object	Wall
Looks different.		examine	object	Floor
Looks like one of Gianne Jr's deliveries didn't make it on time.		examine	object	Gnome skeleton
It looks like something's been squashed by this.		examine	object	Boulder
An oasis of peace in the nightmare of war.		examine	object	Gift of Peace
Danger... weak surface beyond gate. Digging may lead to cave-ins.		examine	object	Warning sign
I wonder what is awaiting me on the other side?		examine	object	Door
A large stone coffin.		examine	object	Sarcophagus
A large stone chest.		examine	object	Chest
The groundskeeper's bed.		examine	object	Bed
It might still work...		examine	object	Waterpump
Looks pretty painful if you slip. Climb this to go back to the beginning of this level.		examine	object	Spikey chain
Spears make a good ladder it seems...		examine	object	Ladder
If you are of sufficient experience, you may take a shortcut through this level.		examine	object	Portal
Danger - Possibly deadly creatures below!		examine	object	Danger Sign
He looks a bit past it... wonder what's in his bag.		examine	object	Dead Explorer
Part of Glough's advanced apparatus.		examine	object	Lever
The entrance to the Stronghold of Security.		examine	object	Entrance
Hay There.		examine	object	Hay Bales
A pile of straw.		examine	object	Hay Bales
Some hay.		examine	object	Haystack
Fairground style claw.		examine	object	Evil claw
Claw control panel.		examine	object	Control panel
Crates.		examine	object	Crates
Crate.		examine	object	Crate
Crates that smell.		examine	object	Crates
Pull me!		examine	object	Lever
Doesn't look like the way out.		examine	object	Locked door
A glowing barrier of energy prevents your escape.		examine	object	Energy Barrier
A portal back to the real world...		examine	object	Exit portal
A wooden gate with some flour on it.		examine	object	Gate
There's some flour on the ground here.		examine	object	Flour
Beware!		examine	object	Cave
Their prognosis is poor.		examine	object	Skeleton
Sturdy metal bars.		examine	object	Cage
An overgrown dungeon entrance.		examine	object	Dungeon entrance
The way to go when I get scared.		examine	object	Exit
I hope I don't fall off this.		examine	object	Log balance
Ooh. It glows. Looks like an exit.		examine	object	Tomb Door
Anyone lost an ark?		examine	object	Grand Gold Chest
Phew, no evil ghosts in here...		examine	object	Opened gold chest
Looks like some sort of door.		examine	object	Tomb Door
The bust of a Pharaoh. Busted.		examine	object	Bust
An obelisk littered with hieroglyphics.		examine	object	Obelisk
I wonder where this leads.		examine	object	An anonymous looking door
A burned mummy.		examine	object	Mummy
So evil masterminds can get around.		examine	object	Golf-cart
Plotting time.		examine	object	Table
Sit down and chill.		examine	object	Chair
Oh no, they try to take over Gielinor!		examine	object	Map
They put the terror into interrogation.		examine	object	Interrogation chair
A steam generator.		examine	object	Steam generator
Oh my goodness!		examine	object	Gigantic penguin
A mixture of ice and metal.		examine	object	Crate
A few crates.		examine	object	Crates
It's a barrel.		examine	object	Barrel
For working at.		examine	object	Workbench
Lots of tools.		examine	object	Workbench
Too cold to sleep in.		examine	object	Bed
Locked lockers.		examine	object	Lockers
A big violin.		examine	object	Cello
Needs thumbs to play.		examine	object	Guitar
Hmm stringy.		examine	object	Harp
Hard to play with flippers.		examine	object	Flute
Miles Davis is looking for this...		examine	object	Trumpet
I only know chopsticks...		examine	object	Piano
An overlooked instrument in jazz.		examine	object	Clarinet
They've been discarded.		examine	object	Music Scores
I can climb up.		examine	object	Chasm
Looks like it controls the doors.		examine	object	Control panel
Door-like.		examine	object	Door
A gas powered light.		examine	object	Spinning light
Might open the door.		examine	object	Big Button
It looks like they're trying to fly!		examine	object	Crazy penguin
Use this to get out of the water.		examine	object	Ice steps
Start the course here.		examine	object	Start
It's pointing in the direction I should go.		examine	object	Sign
For stepping on.		examine	object	Stepping Stone
They look sharp.		examine	object	Icicles
Whee!		examine	object	Snow jump
It's a wooden platform.		examine	object	Wooden platform
It's sparkly.		examine	object	Ice
A curious crack.		examine	object	A crack
Looks curious.		examine	object	Avalanche
Sturdy looking.		examine	object	Boat
A place to build a bird hide?		examine	object	Firm snow patch
Needs disguising.		examine	object	Bird hide structure
I can spy from here!		examine	object	Snowy bird hide
All my hard work ruined!		examine	object	Destroyed bird hide
Looks like penguin tracks.		examine	object	Suspicious footprints
It heads straight down.		examine	object	Chasm
It's feels fluffy.		examine	object	Snow
Bunker doors.		examine	object	Door
Can convert eggs from one type to another.		examine	object	Collector Converter
What treasures does this sarcophagus contain?		examine	object	Sarcophagus
Has this sarcophagus been plundered yet?		examine	object	Sarcophagus
It's opening....		examine	object	Sarcophagus
It looks like a sarcophagus.		examine	object	Sarcophagus
This looks like it was looted a long time ago.		examine	object	Sarcophagus
An ornate looking urn.		examine	object	Urn
An empty urn.		examine	object	Urn
A looted urn.		examine	object	Urn
Ooh! It's got a snake in!		examine	object	Urn
The stump of a pine tree.		examine	object	Tree Stump
Trust in me....		examine	object	Urn
Potentially perforating.		examine	object	Speartrap
Cook your food here.		examine	object	Clay oven
For smelting metal.		examine	object	Clay forge
For spinning things.		examine	object	Spinning wheel
A stump on which wood is cut.		examine	object	Woodcutting stump
Bridge supports.		examine	object	Rope bridge
Sturdy wooden door.		examine	object	Door
Warm water spouts from the ground.		examine	object	Large Geyser
Warm water source.		examine	object	Small Geyser
A bankers table.		examine	object	Bank Table
A table with herbal equipment on it.		examine	object	Table
A table with carpentry tools on it.		examine	object	Table
Some farm sacks.		examine	object	Sacks
A Fremennik throne.		examine	object	Throne
A warning bell.		examine	object	Bell
A sturdy metal door.		examine	object	Large door
A closed, sturdy metal door.		examine	object	Gate
An open, sturdy metal door.		examine	object	Gate
A display case, full of axes.		examine	object	Axe case
A display case, full of swords.		examine	object	Sword case
A table, displaying swords.		examine	object	Swords
A table for preparing fish.		examine	object	Chopping table
A container for storing mineral ores.		examine	object	Ore crate
A table for working with ores.		examine	object	Ore table
A pile of raw mineral ores.		examine	object	Ore stones
A shield display.		examine	object	Shield display
A shelf, displaying armour.		examine	object	Armour display
A supporting arch.		examine	object	Arch
A sturdy-looking throne.		examine	object	Throne
A stone torch.		examine	object	Torch
A banner bearing the Jatizso insignia.		examine	object	Banner
A banner bearing the Neitiznot insignia.		examine	object	Banner
Keeps the trolls out.		examine	object	Door
Doesn't keep the trolls out if it's open!		examine	object	Door
Don't look down.		examine	object	Rope bridge
Really, don't look down.		examine	object	Broken rope bridge
Allows access to palisade walkway.		examine	object	Ladder
Allows access to the ground level.		examine	object	Ladder
Return to the surface.		examine	object	Exit cavern
They grow well in the dark.		examine	object	Mushrooms
Access to the caves.		examine	object	Cave
The exit from the cave.		examine	object	Stone ladder
A ladder leading down.		examine	object	Stone ladder
A flimsy, wooden gate.		examine	object	Gate
An open gate.		examine	object	Gate
A broken barrel and pieces of wood.		examine	object	Broken barrel
A chair made from stone.		examine	object	Chair
A table with swords on it.		examine	object	Table
A table with plates and mugs on it.		examine	object	Table
A bed to sleep in.		examine	object	Bed
A stone crate with some stuff in it.		examine	object	Crate
A shelf with some cups on it.		examine	object	Shelf
Firey.		examine	object	Fire
Not so impressive anymore!		examine	object	Ice Troll King
Even less impressive!		examine	object	Ice Troll King
A short longboat!		examine	object	Fremennik boat
A Fremennik flag.		examine	object	Standard
A shining light.		examine	object	Torch
Thick vines blocking your way.		examine	object	Vines
A portcullis operated by a winch.		examine	object	Portcullis
The skull of an archaic beast, it has devoured many souls.		examine	object	Soul Devourer
Ideal for Cooking on.		examine	object	Range
Four legs and a top.		examine	object	Table
Some cluttered shelves filled with potions and scrolls.		examine	object	Shelves
A crack in the wall.		examine	object	Crack
Like the building's arteries.		examine	object	Water pipes
Like arteries.		examine	object	Water pipes
Thou shalt not pass!		examine	object	Barricade
Should I go down there? I think not!		examine	object	Rift
It's fixed now.		examine	object	Cage
Looks half finished.		examine	object	Cage
They allow you to change altitude.		examine	object	Stairs
Can I deal with the pressure?		examine	object	Pressure machine
Seems they are adding some liquid here.		examine	object	Huge vat
A water pipe. Plain and simple.		examine	object	Pipe
Doesn't look like it would actually melt anything.		examine	object	Furnace
Why do they build things like this?		examine	object	Pipe machine
Seems fixed to me.		examine	object	Pipe machine
A sort of hollow rod.		examine	object	Pipe
Looks strong enough to me.		examine	object	Support
A very nice altar.		examine	object	Symbol of life
It's ALIVE!		examine	object	Symbol of life
What on Gielinor is that?		examine	object	Tube
A well of life.		examine	object	Magic well
Seems to be supplying some kind of essence.		examine	object	Pipe
That makes my stomach churn.		examine	object	Operation table
Doesn't look that comfortable.		examine	object	Operation chair
Reminds me of a lucky dip.		examine	object	Crate
Oh, oh, oh, it's magic!		examine	object	Magic table
Now that's the most random thing I've ever seen.		examine	object	Spinning pipe
How sad...		examine	object	Specimen
I wonder what was in it.		examine	object	Cage
So sad... what a waste of life.		examine	object	Cage
A table with shackles, one size fits all!		examine	object	Shackle table
Cascading retorts, function unknown.		examine	object	Retorts
Reminds me of the dentist.		examine	object	Experiment table
More strange liquids and tools.		examine	object	Experiment cabinet
Looks like a door to me.		examine	object	Door
A wall.		examine	object	Wall
Sneaky little peephole...		examine	object	Peephole
Hard rock.		examine	object	Rubble
A collapsed wall.		examine	object	Collapsed wall
A bench.		examine	object	Bench
A stand with lit candles and hymns written on paper.		examine	object	Stand
A stand with lit candles.		examine	object	Stand
A candle stand.		examine	object	Candle stand
A chest of drawers.		examine	object	Drawers
A nice-looking wardrobe.		examine	object	Wardrobe
An appliance used for cooking.		examine	object	Cooking range
A clock.		examine	object	Clock
A potted plant.		examine	object	Potted plant
A larder.		examine	object	Larder
Allows access to the basement.		examine	object	Ladder
Stairs leading up.		examine	object	Stairs
The steering wheel was probably here once.		examine	object	Support
A cannon.		examine	object	Cannon
A broken cannon.		examine	object	Broken cannon
A ladder leading up to the deck of the ship.		examine	object	Ladder
A ladder leading down to the hull of the ship.		examine	object	Ladder
There is no way in.		examine	object	Locked door
Cabbage...yuck!		examine	object	Cabbage
These look a little waterlogged.		examine	object	Stairs
Nice handiwork there.		examine	object	Stairs
I hope these haven't been tampered with...		examine	object	Stairs
More than a little rickety.		examine	object	Stairs
Seem a lot sturdier now.		examine	object	Stairs
A ladder leading up.		examine	object	Ladder
Well built granary.		examine	object	Granary wall
Grain can be put in here for milling.		examine	object	Hopper
This lever will dump the hopper's contents into the mill works.		examine	object	Lever
A black rock wall with some more recent repairs.		examine	object	Rock wall
A crate with the top off.		examine	object	Crate
You are not worthy... yet.		examine	object	Chest of Champions
A lectern.		examine	object	Lectern
A collapsed door.		examine	object	Door
Can be lit.		examine	object	Fuse
Marv - he looks sick.		examine	object	Marv (sick)
Marv - He looks very sick - scary!		examine	object	Marv (very sick)
Marv - He'd look sick, if he resembled a human!		examine	object	Marv (ghastly!)
Marv - He looks much better now.		examine	object	Marv (Well)
Hank - he looks sick.		examine	object	Hank (sick)
Hank - He looks very sick - scary!		examine	object	Hank (very sick)
Hank - He'd look sick, if he resembled a human!		examine	object	Hank (ghastly!)
Hank - He looks much better now.		examine	object	Hank (Well)
Wilf - he looks sick.		examine	object	Wilf (sick)
Wilf - He looks very sick - scary!		examine	object	Wilf (very sick)
Wilf - He'd look sick, if he resembled a human!		examine	object	Wilf (ghastly!)
Wilf - He looks much better now.		examine	object	Wilf (Well)
Sarah - she looks sick.		examine	object	Sarah (sick!)
Sarah - She looks very sick - scary!		examine	object	Sarah (very sick!)
Sarah - She'd look sick, if she resembled a human!		examine	object	Sarah (ghastly!)
She seems to be all better.		examine	object	Sarah (Well)
Rachel - she looks sick.		examine	object	Rachel (sick)
Rachel - She looks very sick - scary!		examine	object	Rachel (very sick)
Rachel - She'd look sick, if she resembled a human!		examine	object	Rachel (ghastly!)
Rachel - She looks much better now.		examine	object	Rachel (Well)
The body has totally disappeared.		examine	object	Empty clothes
A stalagmite protrudes from the floor.		examine	object	Stalagmite
A larger stalagmite.		examine	object	Large stalagmite
Conjoined stalagmites.		examine	object	Connected stalagmites
That white dot looks like an eye!		examine	object	Molanisk
A big, slimy lump of rock.		examine	object	Rock
A slippery-looking rock.		examine	object	Rock
A tunnel I can squeeze through.		examine	object	Tunnel
I could swing across this like monkey bars.		examine	object	Ladder
I can balance on this cable.		examine	object	Cable
Maybe I could balance on this cable.		examine	object	Cable
A broken lamppost with the cable leading to the other side.		examine	object	Lamppost
A lamppost with a cable hanging down.		examine	object	Lamppost
Thick wire.		examine	object	Cable
A pylon with a cable hanging down.		examine	object	Pylon
A very tall pylon.		examine	object	Pylon
A slimy, stone ladder back up to Dorgesh-Kaan.		examine	object	Ladder
A slimy, stone ladder down to the cave floor.		examine	object	Ladder
Hot, metal stairs.		examine	object	Stairs
A large, dirty boiler.		examine	object	Dial
What do they do?		examine	object	Levers
Looks like it hasn't been used for years.		examine	object	Console
They're old, but I think they're safe.		examine	object	Stairs
Blocked up by huge bones and reinforced with metal!		examine	object	Blocked tunnel
I could fire a grapple at that...		examine	object	Pylon
A buckled pylon leans over the middle of the chasm.		examine	object	Pylon
I could climb down but not back up.		examine	object	Rocks
I can climb down.		examine	object	Ladder top
I could climb down here but not back up.		examine	object	Rocks
Kalphite Lair - mostly harmless.		examine	object	Sign
A well-made bench.		examine	object	Bench
A well-made stone stool.		examine	object	Stool
A shelf with stuff on it.		examine	object	Shelf
A well-made stone table.		examine	object	Table
Looks comfy...for a goblin.		examine	object	Chair
A large ornate table.		examine	object	Table
An ornamented goblin bed.		examine	object	Bed
A double-sized goblin bed. Looks comfy.		examine	object	Bed
A metal bound stone chest.		examine	object	Chest
An open metal bound stone chest.		examine	object	Chest
A solid stone ladder.		examine	object	Ladder
A shelf with various things on it.		examine	object	Shelf
A standard stone table.		examine	object	Table
A standard stone stool.		examine	object	Stool
A stone chair.		examine	object	Chair
A large stone table.		examine	object	Table
A small single bed... Sleepy time!		examine	object	Bed
A large double bed... Double sleepy time!		examine	object	Bed
A stone chest.		examine	object	Chest
An open stone chest.		examine	object	Chest
A makeshift bone ladder.		examine	object	Ladder
A chair for members of the Dorgeshuun Council.		examine	object	Chair
A chair for the head of the Dorgeshuun Council.		examine	object	Chair
The councillors of Dorgeshuun use this huge stone table.		examine	object	Table
Dorgeshuun symbols are carved into the wall.		examine	object	Carving
A revered member of the Council, carved in stone.		examine	object	Statue
A former head of the Council, carved in stone.		examine	object	Bust
Be careful; it's hot!		examine	object	Range
A busy goblin has left the sink running.		examine	object	Sink
For the preparation of scrummy food.		examine	object	Kitchen table
They are suspended from the wall.		examine	object	Pots
Cluttered stone shelves.		examine	object	Shelves
Messy!		examine	object	Shelves
The bowl on the shelf has been inverted.		examine	object	Shelves
A very hot furnace.		examine	object	Furnace
Used to fan the flames.		examine	object	Bellows
Carries the smoke to the roof of the cavern.		examine	object	Chimney
It keeps the room warm.		examine	object	Chimney pipe
Three anvils in one.		examine	object	Anvil
A sandpit used for glassmaking.		examine	object	Sandpit
Smmmokin'!		examine	object	Chimney
Noisy and dangerous; don't get too close.		examine	object	Wire machine
The wire is collected here.		examine	object	Wire
The guard is there for a reason.		examine	object	Cogs
Bad for your health, kids!		examine	object	Smoke
They'll eat your clothes.		examine	object	Moths
A light that will zap those pesky flies.		examine	object	Zapper
A large metal lamppost.		examine	object	Lamppost
The cable connects the lampposts.		examine	object	Cable
The cable terminates here.		examine	object	Cable
The cable goes into the wall here.		examine	object	Cable
A bright light.		examine	object	Lamp
Powered by Dorgeshuun magic.		examine	object	Lamp
The magic orb has been removed.		examine	object	Empty lamp
Selling cave goblin fast food.		examine	object	Market stall
Get your lamps here!		examine	object	Lamp stall
A still for oil.		examine	object	Lamp still
Get your armour here!		examine	object	Armour stall
To control the masses.		examine	object	Barrier
Lets the littlest goblins out of their enclosure.		examine	object	Gate
Keeps the littlest goblins in their enclosure.		examine	object	Gate
You would need mini fillets to use it.		examine	object	Toy range
Looks like the real thing.		examine	object	Toy sink
The runes look familiar.		examine	object	Play blocks
It has been carved from stone.		examine	object	Crib
It must mean something.		examine	object	Chalk patterns
Strange symbols.		examine	object	Chalk patterns
What does it mean?		examine	object	Chalk patterns
They have been chalked onto the floor.		examine	object	Chalk patterns
Maybe it means something.		examine	object	Chalk patterns
It looks as though it has been scuffed.		examine	object	Chalk patterns
Each shape fits into a corresponding hole.		examine	object	Shape puzzle
Not the kind you can eat.		examine	object	Mushrooms
An albino fern.		examine	object	Fern
A subterranean fern.		examine	object	Fern
How does this plant photosynthesise?		examine	object	Fern
This plant is flowering.		examine	object	Flowering fern
It has a seed pod.		examine	object	Flowering fern
It contains lots of bones.		examine	object	Box
It has carved bone supports.		examine	object	Counter
Quality bones are lined up on the rack.		examine	object	Bone rack
These will be clubs one day.		examine	object	Bone rack
Get your weapons here.		examine	object	Bone rack
Deposit your monies here.		examine	object	Bank booth
Banking business can be conducted here.		examine	object	Desk
Looks very safe.		examine	object	Bank safe
Looks dangerous.		examine	object	Thingymajig
Hair-raising.		examine	object	Oojimaflip
It holds up the strange magic ball.		examine	object	Plinth
It looks really cool.		examine	object	Magic ball
Fragile glass globes, a hammer and a vice?		examine	object	Workbench
An interesting beetle that Zanik caught in the caves.		examine	object	Beetle
A trophy from Zanik's early frog-hunting days.		examine	object	Frog
An ordinary table.		examine	object	Table
A shelf with some things that Zanik has collected.		examine	object	Shelf
A large piece of fungus used as a seat.		examine	object	Fungus seat
This moth grew to giant size and Zanik hunted it down.		examine	object	Moth
A bust of an important person.		examine	object	Bust
A very well-made chair.		examine	object	Chair
A very well-made table.		examine	object	Table
The scribe has been writing here.		examine	object	Table
The scribe's notes are scattered across the table.		examine	object	Table
A table covered in scrolls and a pen.		examine	object	Table
A shelf of Dorgeshuun history books.		examine	object	Bookshelf
A squelchy fungus doormat.		examine	object	Fungus doormat
Another squelchy fungus doormat.		examine	object	Fungus doormat
Yet another squelchy fungus doormat.		examine	object	Fungus doormat
A stack of storage crates.		examine	object	Crates
A storage crate.		examine	object	Crate
Water drips down this wall.		examine	object	Water
I wonder where they go.		examine	object	Stairs
Leads to the goblin caves.		examine	object	Bone door
Mmmm...tasty frog roast?		examine	object	Frog spit
Bad for your health, kids.		examine	object	Smoke
The magic orb seems to be broken.		examine	object	Broken lamp
A blacksmith's hammer and tongs.		examine	object	Tools
Some blacksmith tools hanging on the wall.		examine	object	Tools
Stacked, ready to be forged.		examine	object	Metal
These tools are well-used.		examine	object	Tools
Not just made by man...		examine	object	Fire
Leads down to another part of the city.		examine	object	Doorway
A broken cart with nothing much in it.		examine	object	Broken cart
A statue of Saradomin.		examine	object	Statue
Looks like the fire has gone out.		examine	object	Camp fire
Stairs leading upwards out of the tunnel.		examine	object	Stairs
The floor.		examine	object	Floor
Helping lost souls complete their journey.		examine	object	Soul boat
Turn to open the gate.		examine	object	Iron Winch
A wall of fire. Crossable... but painful.		examine	object	Flames
Steam seems to be condensing into the pot. Neat trick!		examine	object	Uncooking pot
I can see fish swimming in the water. Well, they sort of look like fish...		examine	object	Fishing spot
A portal that leads... somewhere?		examine	object	Portal
Looks like it's powering the incubation chambers around the room.		examine	object	Device
An odd-looking rock with a rope tied to it.		examine	object	Rope swing
Holds the rope up. Hopefully.		examine	object	Ropeswing
A slippery log I can walk across.		examine	object	Log balance
A rock-locking wall.		examine	object	Wall
There seem to be some levers here...		examine	object	Picture wall
Dripping water seeping through the rocks above.		examine	object	Drip
Old and rotten camping equipment.		examine	object	Camping gear
Old and dead camp fire.		examine	object	Camping fire
Old and rotten.		examine	object	Sleeping bag
A broken and rotten table.		examine	object	Table
An old stool.		examine	object	Stool
A broken stool.		examine	object	Stool
A very old gravestone.		examine	object	Gravestone
A slippery walkway.		examine	object	Walkway
A rusty gate.		examine	object	Gate
A spooky, rotting longboat wreck.		examine	object	Wreck
Jump here.		examine	object	Wilderness Ditch
A sign which seems to give a count of people who've left Burgh de Rott.		examine	object	Sign
A sign which seems to give a count of Mercenaries taken to Burgh de Rott.		examine	object	Sign
Some rocks.		examine	object	Rocks
The passageway has been blocked.		examine	object	Rocks
Zanik is tied up on the train tracks.		examine	object	Zanik
An exit leading to Dorgesh-Kaan.		examine	object	Doorway
An exit leading to Keldagrim.		examine	object	Doorway
Something is buried in the ground here.		examine	object	Artefact
You dug something up here.		examine	object	Hole
A table used for cleaning artefacts.		examine	object	Specimen table
Elated dwarves.		examine	object	Crowd of dwarves
Important cave goblins.		examine	object	Council members
Various cave goblins.		examine	object	Cave gobins
Leads back to the station.		examine	object	Tunnel
The station is too far to walk.		examine	object	Tunnel
A couple of goblins brushing up samples.		examine	object	Sample table
Something was buried in the ground here..		examine	object	Hole
The irregular surface can be climbed.		examine	object	Climbing rocks
I can just about edge across here.		examine	object	Balancing ledge
Pointy!		examine	object	Spikes
Hop, hop, hoppity hop, and then you fall in molten lava.		examine	object	Stepping stone
I can climb up these rocks to another cave.		examine	object	Pile of rubble
I can climb down these rocks to another cave.		examine	object	Pile of rubble
Use this to swing across gaps.		examine	object	Ropeswing
I can swing on this tree.		examine	object	Ropeswing
The kalphite queen's old legs.		examine	object	Kalphite queen legs
Looks like I could squeeze through here.		examine	object	Tunnel
They might eventually reach the ceiling.		examine	object	Stalagmites
A perfectly appointed rosebush.		examine	object	Roses
Wild cadava berries are growing here.		examine	object	Cadava bush
Wild cadava berries grow here.		examine	object	Cadava bush
Wild redberries are growing here.		examine	object	Redberry bush
Wild redberries grow here.		examine	object	Redberry bush
Many newspapers.		examine	object	Stand
A wheelbarrow filled with the latest news.		examine	object	Newspapers
The Shield of Arrav.		examine	object	Display case
A plaque with some engraved lettering.		examine	object	Plaque
A branch protrudes here.		examine	object	Branch
This tree has an unusually long branch on it.		examine	object	Long branched tree
A nearly rotten wooden log that crosses the river.		examine	object	A wooden log
A rocky outcrop from the running water.		examine	object	Stepping stones
Are you sure you want to touch that? It seems to be alive and looking at you.		examine	object	Oozing barrier
He should have run a virus checker more often.		examine	object	Skeleton
They seem to have mould growing from them... ick!		examine	object	Skeleton
I'm sure he died of natural causes.  Like the plague...		examine	object	Skeleton
A teleport to the Telekinetic Theatre.		examine	object	Telekinetic Teleport
A teleport to the Enchanting Chamber.		examine	object	Enchanters Teleport
A teleport to the Alchemists' Playground.		examine	object	Alchemists Teleport
A teleport to the Creature Graveyard.		examine	object	Graveyard Teleport
A teleport to the Entrance hall.		examine	object	Exit Teleport
A clay pot containing some local grain.		examine	object	Food pot
Some simple cubes.		examine	object	Cube Pile
A pile of cylindrical shapes.		examine	object	Cylinder Pile
A pile of Icosahedrons.		examine	object	Icosahedron Pile
A pile of pentamids.		examine	object	Pentamid Pile
A hole the perfect shape for spheres		examine	object	Hole
A terrible stench arises from these tendrils, better keep your distance.		examine	object	Stinking tendrils
Goo drips from these wiggling horrors.		examine	object	Dripping tendrils
Not what you'd call inviting!		examine	object	Tendrils
You'll be lucky to keep a grip on this! Climb to go back to the start of this level.		examine	object	Goo covered vine
You'll be lucky to keep a grip on this, if you'd even want to!		examine	object	Goo covered vine
Goo oozes from this vine.		examine	object	Dripping vine
Danger - Extremely deadly creatures below!		examine	object	Danger Sign
A shiny box of medicine treasure away from the stinking ooze.		examine	object	Box of Health
Elaborate portal crafted from bones of the long dead.		examine	object	Portal of Death
Life in the midst of death.		examine	object	Cradle of Life
A chain of bones leading up.		examine	object	Bone Chain
A chain of bones leading down.		examine	object	Bone Chain
Bones of the dead lashed together.		examine	object	Boney ladder
If you've completed this level before, you may use this portal.		examine	object	Portal
I don't think she read the security tips.		examine	object	Skeleton
One less adventurer...		examine	object	Skeleton
I don't think he expected that.		examine	object	Skeleton
This vat is empty.		examine	object	Fermenting Vat
This vat is filled with water.		examine	object	Fermenting Vat
This vat is filled with bad ale.		examine	object	Fermenting Vat
This vat is filled with bad cider.		examine	object	Fermenting Vat
This vat contains a mixture of water and barley malt.		examine	object	Fermenting Vat
This vat contains a mixture of water, barley malt, and Hammerstone hops.		examine	object	Fermenting Vat
Dwarven Stout is fermenting in this vat.		examine	object	Fermenting Vat
This vat is filled with Dwarven Stout.		examine	object	Fermenting Vat
King Roald of Misthalin.		examine	object	Statue of a king
Queen Ellamaria of Misthalin.		examine	object	Statue of a queen
A depiction of King Healthorg the Great.		examine	object	Statue of a king
It throws stuff.		examine	object	Catapult
Brings armour to life.		examine	object	Magical Animator
It's a Dummy.		examine	object	Dummy
It's a hole.		examine	object	Hole
South to Falador :: West to Taverley :: East to Varrock.		examine	object	Stone signpost
Keeps unwelcome folk out of Falador.		examine	object	City gate
A rack for displaying fine maces.		examine	object	Rack
Shelves for maces.		examine	object	Shelves
A barrel of maces.		examine	object	Barrel
A table bearing a fine selection of maces.		examine	object	Table
Fine gems for sale!		examine	object	Shop counter
Precious stones for sale.		examine	object	Cabinet
Rising Sun Tavern.		examine	object	Sign
Rising Sun Tavern, Falador.		examine	object	Banner
Powers the spinning pole outside.		examine	object	Treadmill
The traditional sign of a barber.		examine	object	Spinning pole
A statue of a famous White Knight.		examine	object	Statue
I thought he'd be bigger than that.		examine	object	Statue of Saradomin
Big beard, robes. Yeah, that's Saradomin.		examine	object	Statue of Saradomin
A grand door.		examine	object	Castle door
A basic bed.		examine	object	Bed
Nice banquet table.		examine	object	Table
A sturdy-looking round table.		examine	object	Table
Armour of a White Knight. Decorative, but still effective.		examine	object	Suit of Armour
'Concerned about theft? Set a Bank PIN today!'		examine	object	Notice board
'Customers are reminded NEVER to tell ANYONE their password.'		examine	object	Notice board
This chest contains an impressive amount of Gold!!		examine	object	Chest
Hope springs eternal.		examine	object	Fountain
Where drunkards may be found.		examine	object	Bar
I'd really hate to drink anything that had been in here.		examine	object	Barrel
Smells alcoholic.		examine	object	Barrel
Dusty old books.		examine	object	Bookcase
What ancient rites were performed here?		examine	object	Standing stone
Weathered rocks.		examine	object	Rocks
Ready for a quick snip?		examine	object	Chair
Put your head in my hands...		examine	object	Chair
